,id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references,decimalLongitude,decimalLatitude
370,7976910,NCU,,,PreservedSpecimen,faf760ac-fdf8-47ec-8d69-614b8b941b49,NCU00164385,470219,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Rabun,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:faf760ac-fdf8-47ec-8d69-614b8b941b49,http://sernecportal.org/portal/collections/individual/index.php?occid=7976910,-83.4021281015,34.8817714023
371,7976912,NCU,,,PreservedSpecimen,81c52cad-919c-49c9-be54-d107220ddc3c,NCU00164386,469825,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Stephens,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:81c52cad-919c-49c9-be54-d107220ddc3c,http://sernecportal.org/portal/collections/individual/index.php?occid=7976912,-83.2934889486,34.5539685996
372,7976913,NCU,,,PreservedSpecimen,dd3bdbdd-8811-4e79-aae2-cba796cf26d8,NCU00164387,477409,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Stephens,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:dd3bdbdd-8811-4e79-aae2-cba796cf26d8,http://sernecportal.org/portal/collections/individual/index.php?occid=7976913,-83.2934889486,34.5539685996
373,7976915,NCU,,,PreservedSpecimen,c6034ab7-d131-464b-b049-aa58bc276f15,NCU00164388,253793,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Kentucky,Harlan,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:c6034ab7-d131-464b-b049-aa58bc276f15,http://sernecportal.org/portal/collections/individual/index.php?occid=7976915,-83.2178876728,36.85700485
374,7976917,NCU,,,PreservedSpecimen,880e1eea-1cb3-4377-821c-918959b0d690,NCU00164389,531798,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Kentucky,Pike,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:880e1eea-1cb3-4377-821c-918959b0d690,http://sernecportal.org/portal/collections/individual/index.php?occid=7976917,-82.3957787848,37.4690456653
375,7976921,NCU,,,PreservedSpecimen,f3462836-de87-40a2-900a-bd05db9ee927,NCU00164392,324174,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Johnson,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:f3462836-de87-40a2-900a-bd05db9ee927,http://sernecportal.org/portal/collections/individual/index.php?occid=7976921,-81.8517628084,36.4549215205
376,7976922,NCU,,,PreservedSpecimen,24f86f3c-df3d-459b-bcd2-b576e65497fe,NCU00164393,426727,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Sevier,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:24f86f3c-df3d-459b-bcd2-b576e65497fe,http://sernecportal.org/portal/collections/individual/index.php?occid=7976922,-83.5241757154,35.7846606366
377,7978170,NCU,,,PreservedSpecimen,623be24f-cfae-4946-9dbe-3e54180d43dd,NCU00164566,75342,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia umbrella,90977,(L.) L.,Magnolia,umbrella,,,"Meyer, Frederick G.",1990,,,,,,"Ashe, William Willard",,,,1924.0,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceRemarks, georeferencedBy, georeferenceSources",,,,,,,,,,,United States,Tennessee,Sevier,,,,1.0,,,,,,,,,,,,,,,,,en,wpmarinello,6/8/18 10:40,,206,urn:uuid:623be24f-cfae-4946-9dbe-3e54180d43dd,http://sernecportal.org/portal/collections/individual/index.php?occid=7978170,-83.5241757154,35.7846606366
378,7976924,NCU,,,PreservedSpecimen,533dd861-84aa-42bd-8961-fd63cd08fb4d,NCU00164394,201935,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Unicoi,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:533dd861-84aa-42bd-8961-fd63cd08fb4d,http://sernecportal.org/portal/collections/individual/index.php?occid=7976924,-82.432258217,36.1108327044
379,7978179,NCU,,,PreservedSpecimen,c56bd0d9-c530-4763-88f2-d7b58ebbad28,NCU00164572,202253,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia umbrella,90977,(L.) L.,Magnolia,umbrella,,,"Meyer, Frederick G.",1990,,,,,,"Ahles, Harry E.","Smith, Herb",54585,6/16/61,1961.0,6.0,16.0,167.0,,,"Collected for the ""Flora of the Carolinas""",streamside,,,,,,,,,,,,,,,United States,Tennessee,Unicoi,,Meeting of Long Arm Branch and Clark Creek in Cherokee Forest,,0.0,,WGS84,372.0,,,,GeoLocate,,,,,,,,,,en,wpmarinello,12/3/15 12:43,,206,urn:uuid:c56bd0d9-c530-4763-88f2-d7b58ebbad28,http://sernecportal.org/portal/collections/individual/index.php?occid=7978179,-82.432258217,36.1108327044
380,7976925,NCU,,,PreservedSpecimen,68bdee37-38a3-413e-adb2-fe6890d749ab,NCU00164395,368166,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,Bland,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:68bdee37-38a3-413e-adb2-fe6890d749ab,http://sernecportal.org/portal/collections/individual/index.php?occid=7976925,-81.1302144144,37.1339877708
381,7976926,NCU,,,PreservedSpecimen,cc34e9d2-bc7a-4fa0-9a35-98cb2997dc37,NCU00164396,343432,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,Buchanan,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:cc34e9d2-bc7a-4fa0-9a35-98cb2997dc37,http://sernecportal.org/portal/collections/individual/index.php?occid=7976926,-82.0360064978,37.2666376795
382,7976927,NCU,,,PreservedSpecimen,90e4bc30-5d63-48eb-8e55-4e30be22f781,NCU00164397,343431,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,Dickenson,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:90e4bc30-5d63-48eb-8e55-4e30be22f781,http://sernecportal.org/portal/collections/individual/index.php?occid=7976927,-82.3503329196,37.1257602532
383,7978238,NCU,,,PreservedSpecimen,151b30e5-f390-4609-b064-df0b76d5178d,NCU00164591,343037,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia umbrella,90977,(L.) L.,Magnolia,umbrella,,,"James, Fred C.",1968,,,,,,"James, Fred C.",,9841,5/18/68,1968.0,5.0,18.0,139.0,,,,,,,,,,,,,,,,,,,United States,Virginia,Dickenson,,"2.3 miles northwest of junction State 83 & Co. 637 on State 83, Dickenson County",,,,WGS84,601.0,,,,GeoLocate,,,,,,,,,,en,wpmarinello,12/3/15 14:10,,206,urn:uuid:151b30e5-f390-4609-b064-df0b76d5178d,http://sernecportal.org/portal/collections/individual/index.php?occid=7978238,-82.3503329196,37.1257602532
384,7976928,NCU,,,PreservedSpecimen,09f9f51b-e5af-44e3-ad6b-41b483067ea6,NCU00164398,343080,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,Grayson,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:09f9f51b-e5af-44e3-ad6b-41b483067ea6,http://sernecportal.org/portal/collections/individual/index.php?occid=7976928,-81.2249520894,36.6566018422
385,7976930,NCU,,,PreservedSpecimen,91177474-8196-4786-8cf9-03fc421e97a2,NCU00164399,343430,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,Lee,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:91177474-8196-4786-8cf9-03fc421e97a2,http://sernecportal.org/portal/collections/individual/index.php?occid=7976930,-83.1284882088,36.7054607888
386,7978048,NCU,,,PreservedSpecimen,d9cc7654-e005-4381-be23-d40cb74e5674,NCU00038495,343427,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,Lee,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:d9cc7654-e005-4381-be23-d40cb74e5674,http://sernecportal.org/portal/collections/individual/index.php?occid=7978048,-83.1284882088,36.7054607888
387,7978254,NCU,,,PreservedSpecimen,d855bba9-41d9-49cc-976a-ac9600ca0be6,NCU00164597,343018,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia umbrella,90977,(L.) L.,Magnolia,umbrella,,,"Meyer, Frederick G.",1990,,,,,,"James, Fred C.",,9952a,5/17/68,1968.0,5.0,17.0,138.0,,,CAN'T LOCATE,,,,,,,,,,,,,,,,United States,Virginia,Lee,,"3.9 miles northeast of junction Co. 770 & Co. 606 on Co. 606, Lee County",,0.0,,WGS84,8729.0,,"McCormick, Carol Ann",,GeoLocate,,"= midpoint of County 606, Keokee Road; County 770 not found",,,,,,,,en,wpmarinello,12/14/15 17:23,,206,urn:uuid:d855bba9-41d9-49cc-976a-ac9600ca0be6,http://sernecportal.org/portal/collections/individual/index.php?occid=7978254,-83.1284882088,36.7054607888
388,7976931,NCU,,,PreservedSpecimen,2bca0567-d59f-4b83-a5db-f0b6ac548ced,NCU00164400,75253,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,Patrick,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:2bca0567-d59f-4b83-a5db-f0b6ac548ced,http://sernecportal.org/portal/collections/individual/index.php?occid=7976931,-80.2843398194,36.6783557478
389,7976932,NCU,,,PreservedSpecimen,3020081b-3348-4cc6-a15b-2484e0fc1867,NCU00164401,343429,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,Patrick,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:3020081b-3348-4cc6-a15b-2484e0fc1867,http://sernecportal.org/portal/collections/individual/index.php?occid=7976932,-80.2843398194,36.6783557478
390,7976933,NCU,,,PreservedSpecimen,bcc6152f-bde5-4698-84dd-6bed82180443,NCU00164402,343433,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,Patrick,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:bcc6152f-bde5-4698-84dd-6bed82180443,http://sernecportal.org/portal/collections/individual/index.php?occid=7976933,-80.2843398194,36.6783557478
391,7978264,NCU,,,PreservedSpecimen,df240a2a-b2b6-422a-90bb-886cb70ab2eb,NCU00164599,343033,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia umbrella,90977,(L.) L.,Magnolia,umbrella,,,"Meyer, Frederick G.",1990,,,,,,"James, Fred C.",,10296,5/30/68,1968.0,5.0,30.0,151.0,,,,,,,,,,,,,,,,,,,United States,Virginia,Patrick,,"At junction State 57 & Co. 822, Patrick County",,0.0,,WGS84,463.0,,,,GeoLocate,,,,,,,,,,en,wpmarinello,12/3/15 15:04,,206,urn:uuid:df240a2a-b2b6-422a-90bb-886cb70ab2eb,http://sernecportal.org/portal/collections/individual/index.php?occid=7978264,-80.2843398194,36.6783557478
392,7976936,NCU,,,PreservedSpecimen,ee5981d5-c441-47ea-9e0a-317d70cacd51,NCU00164403,319307,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,Scott,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:ee5981d5-c441-47ea-9e0a-317d70cacd51,http://sernecportal.org/portal/collections/individual/index.php?occid=7976936,-82.6029759411,36.7142150128
393,7978344,NCU,,,PreservedSpecimen,b9e480c5-f837-46dc-aa92-6577027f6fe7,NCU00164603,343019,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia umbrella,90977,(L.) L.,Magnolia,umbrella,,,"Meyer, Frederick G.",1990,,,,,,"James, Fred C.",,9662,5/17/68,1968.0,5.0,17.0,138.0,,,,,,,,,,,,,,,,,,,United States,Virginia,Scott,,"2.5 miles east of junction US 58 & Co. 701 on US 58, Scott County",,0.0,,WGS84,634.0,,,,GeoLocate,,,,,,,,,,en,wpmarinello,12/3/15 15:28,,206,urn:uuid:b9e480c5-f837-46dc-aa92-6577027f6fe7,http://sernecportal.org/portal/collections/individual/index.php?occid=7978344,-82.6029759411,36.7142150128
394,7976939,NCU,,,PreservedSpecimen,00980a24-b5a9-43b7-8b11-ffdaec98c53c,NCU00164404,368158,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,Smyth,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:00980a24-b5a9-43b7-8b11-ffdaec98c53c,http://sernecportal.org/portal/collections/individual/index.php?occid=7976939,-81.536952453,36.8438651072
395,7976940,NCU,,,PreservedSpecimen,a746b069-e1f2-41ce-973d-14ddf869f85f,NCU00164405,319309,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,Smyth,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:a746b069-e1f2-41ce-973d-14ddf869f85f,http://sernecportal.org/portal/collections/individual/index.php?occid=7976940,-81.536952453,36.8438651072
396,7976941,NCU,,,PreservedSpecimen,75d4a432-a126-4e15-8f54-039ecee170b9,NCU00164406,343428,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,Washington,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:75d4a432-a126-4e15-8f54-039ecee170b9,http://sernecportal.org/portal/collections/individual/index.php?occid=7976941,-82.1217299333,36.6486788266
397,7976943,NCU,,,PreservedSpecimen,f64337cb-e08d-40e3-a3a7-58a0cac7ba73,NCU00164407,319306,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,Wythe,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:f64337cb-e08d-40e3-a3a7-58a0cac7ba73,http://sernecportal.org/portal/collections/individual/index.php?occid=7976943,-81.0785927726,36.9171318748
398,7976944,NCU,,,PreservedSpecimen,7e8ba698-f43c-49bf-811c-e5b34f0b12c0,NCU00164408,217829,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,Wythe,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:7e8ba698-f43c-49bf-811c-e5b34f0b12c0,http://sernecportal.org/portal/collections/individual/index.php?occid=7976944,-81.0785927726,36.9171318748
399,7976949,NCU,,,PreservedSpecimen,4fb27d59-4c7f-4613-8840-2512da3dd31b,NCU00164409,258153,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,West Virginia,Pocahontas,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:4fb27d59-4c7f-4613-8840-2512da3dd31b,http://sernecportal.org/portal/collections/individual/index.php?occid=7976949,-80.0077396778,38.3317987533
400,7976950,NCU,,,PreservedSpecimen,ff43dfc1-2e2e-4404-9e97-cad2400b03b5,NCU00164410,257540,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,West Virginia,Webster,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:ff43dfc1-2e2e-4404-9e97-cad2400b03b5,http://sernecportal.org/portal/collections/individual/index.php?occid=7976950,-80.4218704242,38.4947085724
401,7978787,NCU,,,PreservedSpecimen,ecf2cc47-0c72-48ce-a4cb-7f03f4888b0d,NCU00164809,310459,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,Jasper,,,,0.0,,,,,,,,,,,,,,,,,en,wpmarinello,12/1/15 15:26,,206,urn:uuid:ecf2cc47-0c72-48ce-a4cb-7f03f4888b0d,http://sernecportal.org/portal/collections/individual/index.php?occid=7978787,-94.0250207987,30.7439752731
402,7970195,NCU,,,PreservedSpecimen,f9762418-4757-4564-bad3-9161a21ca0fe,NCU00163783,75288,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Iredell,,,,1.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:f9762418-4757-4564-bad3-9161a21ca0fe,http://sernecportal.org/portal/collections/individual/index.php?occid=7970195,-80.8736447878,35.8072188183
403,7970198,NCU,,,PreservedSpecimen,4d34ecad-a918-462d-ae76-a52a99df25a7,NCU00163784,319838,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Iredell,,,,1.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:4d34ecad-a918-462d-ae76-a52a99df25a7,http://sernecportal.org/portal/collections/individual/index.php?occid=7970198,-80.8736447878,35.8072188183
404,7970199,NCU,,,PreservedSpecimen,77cf25c1-e712-4c18-8fe9-b64df99d7e8a,NCU00163785,58153,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Iredell,,,,1.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:77cf25c1-e712-4c18-8fe9-b64df99d7e8a,http://sernecportal.org/portal/collections/individual/index.php?occid=7970199,-80.8736447878,35.8072188183
405,7970202,NCU,,,PreservedSpecimen,11748bb5-ad18-41d0-9159-4d87c9ca6ba5,NCU00163787,31806,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Iredell,,,,1.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:11748bb5-ad18-41d0-9159-4d87c9ca6ba5,http://sernecportal.org/portal/collections/individual/index.php?occid=7970202,-80.8736447878,35.8072188183
406,7970206,NCU,,,PreservedSpecimen,6ae652f7-e1e8-4f7d-a349-c28792653a97,NCU00163789,319839,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Iredell,,,,1.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:6ae652f7-e1e8-4f7d-a349-c28792653a97,http://sernecportal.org/portal/collections/individual/index.php?occid=7970206,-80.8736447878,35.8072188183
407,7970213,NCU,,,PreservedSpecimen,ecdf9b60-9bd8-4784-bdb3-e57efcf67cbf,NCU00163790,151148,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Iredell,,,,1.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:ecdf9b60-9bd8-4784-bdb3-e57efcf67cbf,http://sernecportal.org/portal/collections/individual/index.php?occid=7970213,-80.8736447878,35.8072188183
408,7970217,NCU,,,PreservedSpecimen,d96354fc-97e4-43c1-9f76-7f9852c4e0db,NCU00163791,290047,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Iredell,,,,1.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:d96354fc-97e4-43c1-9f76-7f9852c4e0db,http://sernecportal.org/portal/collections/individual/index.php?occid=7970217,-80.8736447878,35.8072188183
409,7970219,NCU,,,PreservedSpecimen,f36b56c3-f719-4af0-a968-7ac23cb0cc2c,NCU00163792,151147,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Iredell,,,,1.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:f36b56c3-f719-4af0-a968-7ac23cb0cc2c,http://sernecportal.org/portal/collections/individual/index.php?occid=7970219,-80.8736447878,35.8072188183
410,7970221,NCU,,,PreservedSpecimen,f76308b8-4735-4e9b-b5ff-a1aff816dd09,NCU00163793,31813,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Iredell,,,,1.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:f76308b8-4735-4e9b-b5ff-a1aff816dd09,http://sernecportal.org/portal/collections/individual/index.php?occid=7970221,-80.8736447878,35.8072188183
411,7970222,NCU,,,PreservedSpecimen,bd1f6eeb-7c63-482f-81dd-10986805816f,NCU00005643,75287,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Iredell,,,,1.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:bd1f6eeb-7c63-482f-81dd-10986805816f,http://sernecportal.org/portal/collections/individual/index.php?occid=7970222,-80.8736447878,35.8072188183
412,7970225,NCU,,,PreservedSpecimen,93dd8319-beb0-402e-815f-38b163f8ec0a,NCU00163794,2875,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,North Carolina,Iredell,,,,1.0,,,,,,,,,,,,,,,,,en,wpmarinello,11/25/15 9:57,,206,urn:uuid:93dd8319-beb0-402e-815f-38b163f8ec0a,http://sernecportal.org/portal/collections/individual/index.php?occid=7970225,-80.8736447878,35.8072188183
413,7970226,NCU,,,PreservedSpecimen,d952a6a4-2b1c-42e3-83b7-046e0b693268,NCU00163795,2875a,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,See NCU00163794,,,,,,,,,,,,,,,,United States,North Carolina,Iredell,,,,1.0,,,,,,,,,,,,,,,,,en,wpmarinello,12/2/15 10:00,,206,urn:uuid:d952a6a4-2b1c-42e3-83b7-046e0b693268,http://sernecportal.org/portal/collections/individual/index.php?occid=7970226,-80.8736447878,35.8072188183
