STATE,COUNTYNAME,Combined,LAT,LON,,stateProvince,STATE_Abbrev,county,Cobmined,Lat,Long,,State,Abbreviation
SD,Butte,SD_Butte,44.90581676,-103.5080673,,,,,,,,,,
SD,Campbell,SD_Campbell,45.77108722,-100.0517018,,,,,,,,,,
SD,Charles Mix,SD_Charles Mix,43.20793125,-98.58793079,,,,,,,,,,
SD,Clark,SD_Clark,44.85816855,-97.7295485,,,,,,,,,,
SD,Clay,SD_Clay,42.91459738,-96.97567003,,,,,,,,,,
SD,Codington,SD_Codington,44.9778327,-97.18863957,,,,,,,,,,
SD,Corson,SD_Corson,45.70865051,-101.1968595,,,,,,,,,,
SD,Custer,SD_Custer,43.67763377,-103.4515371,,,,,,,,,,
SD,Davison,SD_Davison,43.67495059,-98.14610755,,,,,,,,,,
SD,Day,SD_Day,45.36716436,-97.6074547,,,,,,,,,,
SD,Deuel,SD_Deuel,44.76003395,-96.66803228,,,,,,,,,,
SD,Dewey,SD_Dewey,45.15658293,-100.8719064,,,,,,,,,,
SD,Douglas,SD_Douglas,43.38706282,-98.36618834,,,,,,,,,,
SD,Edmunds,SD_Edmunds,45.41878759,-99.2155505,,,,,,,,,,
SD,Fall River,SD_Fall River,43.23939027,-103.5275441,,,,,,,,,,
SD,Faulk,SD_Faulk,45.07106565,-99.14533703,,,,,,,,,,
SD,Grant,SD_Grant,45.17196986,-96.76774956,,,,,,,,,,
SD,Gregory,SD_Gregory,43.19238152,-99.18559151,,,,,,,,,,
SD,Haakon,SD_Haakon,44.29442743,-101.5399508,,,,,,,,,,
SD,Hamlin,SD_Hamlin,44.67374773,-97.18833718,,,,,,,,,,
SD,Hand,SD_Hand,44.54780277,-99.00495206,,,,,,,,,,
SD,Hanson,SD_Hanson,43.67481257,-97.78736745,,,,,,,,,,
SD,Harding,SD_Harding,45.58040248,-103.495895,,,,,,,,,,
SD,Hughes,SD_Hughes,44.38901186,-99.99605753,,,,,,,,,,
SD,Hutchinson,SD_Hutchinson,43.3348109,-97.75459124,,,,,,,,,,
SD,Hyde,SD_Hyde,44.54742296,-99.48713469,,,,,,,,,,
SD,Jackson,SD_Jackson,43.69424819,-101.6280897,,,,,,,,,,
SD,Jerauld,SD_Jerauld,44.06642166,-98.62977331,,,,,,,,,,
SD,Jones,SD_Jones,43.96040728,-100.6896458,,,,,,,,,,
SD,Kingsbury,SD_Kingsbury,44.36956823,-97.4915326,,,,,,,,,,
SD,Lake,SD_Lake,44.02204272,-97.129411,,,,,,,,,,
SD,Lawrence,SD_Lawrence,44.35864995,-103.792232,,,,,,,,,,
SD,Lincoln,SD_Lincoln,43.27889794,-96.72187454,,,,,,,,,,
SD,Lyman,SD_Lyman,43.8958331,-99.84736781,,,,,,,,,,
SD,Marshall,SD_Marshall,45.75860475,-97.59856121,,,,,,,,,,
SD,McCook,SD_McCook,43.67424231,-97.3684218,,,,,,,,,,
SD,McPherson,SD_McPherson,45.76639848,-99.22150405,,,,,,,,,,
SD,Meade,SD_Meade,44.56679235,-102.7168439,,,,,,,,,,
SD,Mellette,SD_Mellette,43.58113018,-100.7600601,,,,,,,,,,
SD,Miner,SD_Miner,44.02196306,-97.61021644,,,,,,,,,,
SD,Minnehaha,SD_Minnehaha,43.67418353,-96.79139154,,,,,,,,,,
SD,Moody,SD_Moody,44.02207364,-96.67102638,,,,,,,,,,
SD,Oglala Lakota,SD_Oglala Lakota,43.33560076,-102.5515955,,,,,,,,,,
SD,Pennington,SD_Pennington,44.00374185,-102.8238388,,,,,,,,,,
SD,Perkins,SD_Perkins,45.49040263,-102.4759047,,,,,,,,,,
SD,Potter,SD_Potter,45.06445424,-99.95734172,,,,,,,,,,
SD,Roberts,SD_Roberts,45.62958309,-96.94612332,,,,,,,,,,
SD,Sanborn,SD_Sanborn,44.02346611,-98.09138304,,,,,,,,,,
SD,Spink,SD_Spink,44.93810018,-98.34628633,,,,,,,,,,
SD,Stanley,SD_Stanley,44.41227866,-100.7358522,,,,,,,,,,
SD,Sully,SD_Sully,44.7155133,-100.1322345,,,,,,,,,,
SD,Todd,SD_Todd,43.19339277,-100.7184175,,,,,,,,,,
SD,Tripp,SD_Tripp,43.34592043,-99.88401019,,,,,,,,,,
SD,Turner,SD_Turner,43.31082443,-97.14876154,,,,,,,,,,
SD,Union,SD_Union,42.83240112,-96.65612643,,,,,,,,,,
SD,Walworth,SD_Walworth,45.42989411,-100.0316354,,,,,,,,,,
SD,Yankton,SD_Yankton,43.00898228,-97.39472447,,,,,,,,,,
SD,Ziebach,SD_Ziebach,44.98057367,-101.6659575,,,,,,,,,,
TN,Anderson,TN_Anderson,36.11843141,-84.19847203,,,,,,,,,,
TN,Bedford,TN_Bedford,35.51375554,-86.45886515,,,,,,,,,,
TN,Benton,TN_Benton,36.06980493,-88.06825373,,,,,,,,,,
TN,Bledsoe,TN_Bledsoe,35.59641467,-85.20513041,,,,,,,,,,
TN,Blount,TN_Blount,35.68726455,-83.92554076,,,,,,,,,,
TN,Bradley,TN_Bradley,35.15406895,-84.85963715,,,,,,,,,,
TN,Campbell,TN_Campbell,36.40356615,-84.14931954,,,,,,,,,,
TN,Cannon,TN_Cannon,35.80872708,-86.06172359,,,,,,,,,,
TN,Carroll,TN_Carroll,35.97312017,-88.45024941,,,,,,,,,,
TN,Carter,TN_Carter,36.29272585,-82.12742444,,,,,,,,,,
TN,Cheatham,TN_Cheatham,36.26117214,-87.08678717,,,,,,,,,,
TN,Chester,TN_Chester,35.4210983,-88.61283203,,,,,,,,,,
TN,Claiborne,TN_Claiborne,36.48587289,-83.66035291,,,,,,,,,,
TN,Clay,TN_Clay,36.55114512,-85.54383692,,,,,,,,,,
TN,Cocke,TN_Cocke,35.92542296,-83.12112376,,,,,,,,,,
TN,Coffee,TN_Coffee,35.49057317,-86.07476307,,,,,,,,,,
TN,Crockett,TN_Crockett,35.81354799,-89.13949022,,,,,,,,,,
TN,Cumberland,TN_Cumberland,35.95039338,-84.99834418,,,,,,,,,,
TN,Davidson,TN_Davidson,36.16935605,-86.78476782,,,,,,,,,,
TN,De Kalb,TN_De Kalb,35.97982105,-85.83277918,,,,,,,,,,
TN,Decatur,TN_Decatur,35.60302352,-88.10876347,,,,,,,,,,
TN,Dickson,TN_Dickson,36.14908284,-87.35671445,,,,,,,,,,
TN,Dyer,TN_Dyer,36.05903229,-89.41376667,,,,,,,,,,
TN,Fayette,TN_Fayette,35.19709963,-89.41437918,,,,,,,,,,
TN,Fentress,TN_Fentress,36.38051885,-84.93242763,,,,,,,,,,
TN,Franklin,TN_Franklin,35.15492835,-86.09222548,,,,,,,,,,
TN,Gibson,TN_Gibson,35.99658822,-88.93263647,,,,,,,,,,
TN,Giles,TN_Giles,35.20216898,-87.03476521,,,,,,,,,,
TN,Grainger,TN_Grainger,36.27624823,-83.50962452,,,,,,,,,,
TN,Greene,TN_Greene,36.17541598,-82.84580914,,,,,,,,,,
TN,Grundy,TN_Grundy,35.38835825,-85.72261393,,,,,,,,,,
TN,Hamblen,TN_Hamblen,36.21716501,-83.26663169,,,,,,,,,,
TN,Hamilton,TN_Hamilton,35.18087398,-85.16482723,,,,,,,,,,
TN,Hancock,TN_Hancock,36.52363741,-83.22192834,,,,,,,,,,
TN,Hardeman,TN_Hardeman,35.20687475,-88.99307292,,,,,,,,,,
TN,Hardin,TN_Hardin,35.19866297,-88.1844676,,,,,,,,,,
TN,Hawkins,TN_Hawkins,36.44119423,-82.94470537,,,,,,,,,,
TN,Haywood,TN_Haywood,35.58325431,-89.28381323,,,,,,,,,,
TN,Henderson,TN_Henderson,35.65426717,-88.38796331,,,,,,,,,,
TN,Henry,TN_Henry,36.33171895,-88.30129879,,,,,,,,,,
TN,Hickman,TN_Hickman,35.80325988,-87.47330922,,,,,,,,,,
TN,Houston,TN_Houston,36.28599294,-87.7170736,,,,,,,,,,
TN,Humphreys,TN_Humphreys,36.04079089,-87.77565619,,,,,,,,,,
TN,Jackson,TN_Jackson,36.35920908,-85.67315084,,,,,,,,,,
TN,Jefferson,TN_Jefferson,36.05098747,-83.44631789,,,,,,,,,,
TN,Johnson,TN_Johnson,36.45492152,-81.85176281,,,,,,,,,,
TN,Knox,TN_Knox,35.99324169,-83.93709473,,,,,,,,,,
TN,Lake,TN_Lake,36.33520145,-89.49347438,,,,,,,,,,
TN,Lauderdale,TN_Lauderdale,35.76090391,-89.63136343,,,,,,,,,,
TN,Lawrence,TN_Lawrence,35.21728327,-87.39559318,,,,,,,,,,
TN,Lewis,TN_Lewis,35.52729958,-87.49305956,,,,,,,,,,
TN,Lincoln,TN_Lincoln,35.1405394,-86.58893797,,,,,,,,,,
TN,Loudon,TN_Loudon,35.73498863,-84.31159374,,,,,,,,,,
TN,Macon,TN_Macon,36.53201334,-86.00722614,,,,,,,,,,
TN,Madison,TN_Madison,35.60816086,-88.83846598,,,,,,,,,,
TN,Marion,TN_Marion,35.12935493,-85.62200755,,,,,,,,,,
TN,Marshall,TN_Marshall,35.46890591,-86.76505275,,,,,,,,,,
TN,Maury,TN_Maury,35.61696743,-87.0770144,,,,,,,,,,
TN,McMinn,TN_McMinn,35.42477113,-84.61747507,,,,,,,,,,
TN,McNairy,TN_McNairy,35.1745882,-88.56367888,,,,,,,,,,
TN,Meigs,TN_Meigs,35.51271005,-84.81346247,,,,,,,,,,
TN,Monroe,TN_Monroe,35.44277564,-84.25283641,,,,,,,,,,
TN,Montgomery,TN_Montgomery,36.49690649,-87.38285451,,,,,,,,,,
TN,Moore,TN_Moore,35.28466065,-86.35882725,,,,,,,,,,
TN,Morgan,TN_Morgan,36.13500623,-84.64910724,,,,,,,,,,
TN,Obion,TN_Obion,36.35821543,-89.14878112,,,,,,,,,,
TN,Overton,TN_Overton,36.34501399,-85.28807882,,,,,,,,,,
TN,Perry,TN_Perry,35.64262283,-87.858963,,,,,,,,,,
TN,Pickett,TN_Pickett,36.55847241,-85.074829,,,,,,,,,,
TN,Polk,TN_Polk,35.11991692,-84.52329506,,,,,,,,,,
TN,Putnam,TN_Putnam,36.14080645,-85.49514829,,,,,,,,,,
TN,Rhea,TN_Rhea,35.6087184,-84.92440686,,,,,,,,,,
TN,Roane,TN_Roane,35.84777539,-84.52327036,,,,,,,,,,
TN,Robertson,TN_Robertson,36.52542602,-86.87047214,,,,,,,,,,
TN,Rutherford,TN_Rutherford,35.84268009,-86.41673784,,,,,,,,,,
TN,Scott,TN_Scott,36.42856734,-84.50347986,,,,,,,,,,
TN,Sequatchie,TN_Sequatchie,35.37118992,-85.41058816,,,,,,,,,,
TN,Sevier,TN_Sevier,35.78466064,-83.52417572,,,,,,,,,,
TN,Shelby,TN_Shelby,35.18368924,-89.89562381,,,,,,,,,,
TN,Smith,TN_Smith,36.25050397,-85.95668682,,,,,,,,,,
TN,Stewart,TN_Stewart,36.50118807,-87.83849973,,,,,,,,,,
TN,Sullivan,TN_Sullivan,36.51290392,-82.30418509,,,,,,,,,,
TN,Sumner,TN_Sumner,36.46942696,-86.46030629,,,,,,,,,,
TN,Tipton,TN_Tipton,35.49659639,-89.75935861,,,,,,,,,,
TN,Trousdale,TN_Trousdale,36.39206672,-86.15672625,,,,,,,,,,
TN,Unicoi,TN_Unicoi,36.1108327,-82.43225822,,,,,,,,,,
TN,Union,TN_Union,36.28788963,-83.8374916,,,,,,,,,,
TN,Van Buren,TN_Van Buren,35.69599052,-85.45251211,,,,,,,,,,
TN,Warren,TN_Warren,35.67866413,-85.77846975,,,,,,,,,,
TN,Washington,TN_Washington,36.29327344,-82.49742671,,,,,,,,,,
TN,Wayne,TN_Wayne,35.23995386,-87.78801922,,,,,,,,,,
TN,Weakley,TN_Weakley,36.29828555,-88.71779007,,,,,,,,,,
TN,White,TN_White,35.92639996,-85.45528743,,,,,,,,,,
TN,Williamson,TN_Williamson,35.89376192,-86.89866057,,,,,,,,,,
TN,Wilson,TN_Wilson,36.15487313,-86.29759781,,,,,,,,,,
TX,Anderson,TX_Anderson,31.81335771,-95.65246927,,,,,,,,,,
TX,Andrews,TX_Andrews,32.30503613,-102.6378043,,,,,,,,,,
TX,Angelina,TX_Angelina,31.25481494,-94.61179854,,,,,,,,,,
TX,Aransas,TX_Aransas,28.13574841,-96.99753442,,,,,,,,,,
TX,Archer,TX_Archer,33.61534047,-98.68769113,,,,,,,,,,
TX,Armstrong,TX_Armstrong,34.96492358,-101.3574262,,,,,,,,,,
TX,Atascosa,TX_Atascosa,28.89067848,-98.52794434,,,,,,,,,,
TX,Austin,TX_Austin,29.88703907,-96.27795706,,,,,,,,,,
TX,Bailey,TX_Bailey,34.06852157,-102.8298223,,,,,,,,,,
TX,Bandera,TX_Bandera,29.74718604,-99.24628807,,,,,,,,,,
TX,Bastrop,TX_Bastrop,30.10361714,-97.31212441,,,,,,,,,,
TX,Baylor,TX_Baylor,33.61648772,-99.21354331,,,,,,,,,,
TX,Bee,TX_Bee,28.41741052,-97.74117351,,,,,,,,,,
TX,Bell,TX_Bell,31.0376814,-97.47823,,,,,,,,,,
TX,Bexar,TX_Bexar,29.44905091,-98.51988801,,,,,,,,,,
TX,Blanco,TX_Blanco,30.26639402,-98.39984992,,,,,,,,,,
TX,Borden,TX_Borden,32.74369318,-101.4317455,,,,,,,,,,
TX,Bosque,TX_Bosque,31.90042855,-97.63432522,,,,,,,,,,
TX,Bowie,TX_Bowie,33.44539073,-94.42292284,,,,,,,,,,
TX,Brazoria,TX_Brazoria,29.19127708,-95.45505081,,,,,,,,,,
TX,Brazos,TX_Brazos,30.66106641,-96.30228678,,,,,,,,,,
TX,Brewster,TX_Brewster,29.81187651,-103.2517332,,,,,,,,,,
TX,Briscoe,TX_Briscoe,34.53028158,-101.208601,,,,,,,,,,
TX,Brooks,TX_Brooks,27.03157419,-98.21870959,,,,,,,,,,
TX,Brown,TX_Brown,31.77429639,-98.99979093,,,,,,,,,,
TX,Burleson,TX_Burleson,30.4924257,-96.62101367,,,,,,,,,,
TX,Burnet,TX_Burnet,30.78826764,-98.18244629,,,,,,,,,,
TX,Caldwell,TX_Caldwell,29.83717044,-97.62003493,,,,,,,,,,
TX,Calhoun,TX_Calhoun,28.49088536,-96.64953426,,,,,,,,,,
TX,Callahan,TX_Callahan,32.29765809,-99.37348286,,,,,,,,,,
TX,Cameron,TX_Cameron,26.12906585,-97.52936403,,,,,,,,,,
TX,Camp,TX_Camp,32.97322097,-94.97850366,,,,,,,,,,
TX,Carson,TX_Carson,35.4035086,-101.3541639,,,,,,,,,,
TX,Cass,TX_Cass,33.0775354,-94.34356757,,,,,,,,,,
TX,Castro,TX_Castro,34.52997781,-102.2616812,,,,,,,,,,
TX,Chambers,TX_Chambers,29.73902609,-94.6073242,,,,,,,,,,
TX,Cherokee,TX_Cherokee,31.83695835,-95.16518333,,,,,,,,,,
TX,Childress,TX_Childress,34.52916774,-100.2075948,,,,,,,,,,
TX,Clay,TX_Clay,33.78542935,-98.20839026,,,,,,,,,,
TX,Cochran,TX_Cochran,33.60413231,-102.8284764,,,,,,,,,,
TX,Coke,TX_Coke,31.88853987,-100.529898,,,,,,,,,,
TX,Coleman,TX_Coleman,31.77319902,-99.45363865,,,,,,,,,,
TX,Collin,TX_Collin,33.1878003,-96.572381,,,,,,,,,,
TX,Collingsworth,TX_Collingsworth,34.96487541,-100.2700628,,,,,,,,,,
TX,Colorado,TX_Colorado,29.62084141,-96.52630583,,,,,,,,,,
TX,Comal,TX_Comal,29.80823312,-98.27815244,,,,,,,,,,
TX,Comanche,TX_Comanche,31.94797415,-98.5582422,,,,,,,,,,
TX,Concho,TX_Concho,31.32648727,-99.86395487,,,,,,,,,,
TX,Cooke,TX_Cooke,33.63928807,-97.21263041,,,,,,,,,,
TX,Coryell,TX_Coryell,31.39091355,-97.79919548,,,,,,,,,,
TX,Cottle,TX_Cottle,34.07764698,-100.2787512,,,,,,,,,,
TX,Crane,TX_Crane,31.42851613,-102.5155293,,,,,,,,,,
TX,Crockett,TX_Crockett,30.72298167,-101.4121132,,,,,,,,,,
TX,Crosby,TX_Crosby,33.61462539,-101.299955,,,,,,,,,,
TX,Culberson,TX_Culberson,31.44720582,-104.5173259,,,,,,,,,,
TX,Dallam,TX_Dallam,36.27788868,-102.6022257,,,,,,,,,,
TX,Dallas,TX_Dallas,32.76661687,-96.77787225,,,,,,,,,,
TX,Dawson,TX_Dawson,32.74253798,-101.9476754,,,,,,,,,,
TX,Deaf Smith,TX_Deaf Smith,34.96603616,-102.604941,,,,,,,,,,
TX,Delta,TX_Delta,33.38630597,-95.6722657,,,,,,,,,,
TX,Denton,TX_Denton,33.20430148,-97.11710753,,,,,,,,,,
TX,DeWitt,TX_DeWitt,29.08208226,-97.35677284,,,,,,,,,,
TX,Dickens,TX_Dickens,33.61660329,-100.7788548,,,,,,,,,,
TX,Dimmit,TX_Dimmit,28.42254162,-99.75671559,,,,,,,,,,
TX,Donley,TX_Donley,34.96542191,-100.8139876,,,,,,,,,,
TX,Duval,TX_Duval,27.68132861,-98.50890317,,,,,,,,,,
TX,Eastland,TX_Eastland,32.32707367,-98.83231641,,,,,,,,,,
TX,Ector,TX_Ector,31.86922879,-102.5427918,,,,,,,,,,
TX,Edwards,TX_Edwards,29.98262584,-100.3047154,,,,,,,,,,
TX,El Paso,TX_El Paso,31.76864363,-106.2348417,,,,,,,,,,
TX,Ellis,TX_Ellis,32.34843458,-96.79450787,,,,,,,,,,
TX,Erath,TX_Erath,32.23625625,-98.21796059,,,,,,,,,,
TX,Falls,TX_Falls,31.25328496,-96.93583167,,,,,,,,,,
TX,Fannin,TX_Fannin,33.59391917,-96.10662046,,,,,,,,,,
TX,Fayette,TX_Fayette,29.87678338,-96.91975777,,,,,,,,,,
TX,Fisher,TX_Fisher,32.74281614,-100.402167,,,,,,,,,,
TX,Floyd,TX_Floyd,34.07242421,-101.3032447,,,,,,,,,,
TX,Foard,TX_Foard,33.97459596,-99.77801723,,,,,,,,,,
TX,Fort Bend,TX_Fort Bend,29.5274005,-95.77071412,,,,,,,,,,
TX,Franklin,TX_Franklin,33.17560467,-95.21843449,,,,,,,,,,
TX,Freestone,TX_Freestone,31.70492223,-96.14902479,,,,,,,,,,
TX,Frio,TX_Frio,28.86783263,-99.1082549,,,,,,,,,,
TX,Gaines,TX_Gaines,32.74072229,-102.6351814,,,,,,,,,,
TX,Galveston,TX_Galveston,29.3940757,-94.9649931,,,,,,,,,,
TX,Garza,TX_Garza,33.17987982,-101.2984227,,,,,,,,,,
TX,Gillespie,TX_Gillespie,30.31807931,-98.94643594,,,,,,,,,,
TX,Glasscock,TX_Glasscock,31.86945407,-101.5207662,,,,,,,,,,
TX,Goliad,TX_Goliad,28.65709858,-97.42643855,,,,,,,,,,
TX,Gonzales,TX_Gonzales,29.45674382,-97.49251385,,,,,,,,,,
TX,Gray,TX_Gray,35.40117573,-100.8125767,,,,,,,,,,
TX,Grayson,TX_Grayson,33.62683356,-96.67764564,,,,,,,,,,
TX,Gregg,TX_Gregg,32.48027518,-94.8172391,,,,,,,,,,
TX,Grimes,TX_Grimes,30.54363513,-95.98551635,,,,,,,,,,
TX,Guadalupe,TX_Guadalupe,29.58313932,-97.94841174,,,,,,,,,,
TX,Hale,TX_Hale,34.07051386,-101.8268837,,,,,,,,,,
TX,Hall,TX_Hall,34.53078712,-100.6811177,,,,,,,,,,
TX,Hamilton,TX_Hamilton,31.70481778,-98.11070599,,,,,,,,,,
TX,Hansford,TX_Hansford,36.27745359,-101.3545466,,,,,,,,,,
TX,Hardeman,TX_Hardeman,34.29030739,-99.74568728,,,,,,,,,,
TX,Hardin,TX_Hardin,30.33239625,-94.39025138,,,,,,,,,,
TX,Harris,TX_Harris,29.85879479,-95.39628473,,,,,,,,,,
TX,Harris,TX_Harris,29.73707035,-95.18188887,,,,,,,,,,
TX,Harrison,TX_Harrison,32.54825016,-94.37128182,,,,,,,,,,
TX,Hartley,TX_Hartley,35.84001725,-102.6028834,,,,,,,,,,
TX,Haskell,TX_Haskell,33.17822981,-99.73029193,,,,,,,,,,
TX,Hays,TX_Hays,30.05820481,-98.03111867,,,,,,,,,,
TX,Hemphill,TX_Hemphill,35.83760284,-100.2704734,,,,,,,,,,
TX,Henderson,TX_Henderson,32.21205589,-95.85381827,,,,,,,,,,
TX,Hidalgo,TX_Hidalgo,26.39679667,-98.18106812,,,,,,,,,,
TX,Hill,TX_Hill,31.99070432,-97.13240179,,,,,,,,,,
TX,Hockley,TX_Hockley,33.60763958,-102.3431986,,,,,,,,,,
TX,Hood,TX_Hood,32.42993075,-97.83226759,,,,,,,,,,
TX,Hopkins,TX_Hopkins,33.14954541,-95.56396967,,,,,,,,,,
TX,Houston,TX_Houston,31.31776119,-95.42266861,,,,,,,,,,
TX,Howard,TX_Howard,32.3061705,-101.4355116,,,,,,,,,,
TX,Hudspeth,TX_Hudspeth,31.45622017,-105.3864643,,,,,,,,,,
TX,Hunt,TX_Hunt,33.12359818,-96.08543628,,,,,,,,,,
TX,Hutchinson,TX_Hutchinson,35.84003312,-101.354705,,,,,,,,,,
TX,Irion,TX_Irion,31.30392957,-100.982416,,,,,,,,,,
TX,Jack,TX_Jack,33.2334661,-98.17245453,,,,,,,,,,
TX,Jackson,TX_Jackson,28.95569299,-96.57871575,,,,,,,,,,
TX,Jasper,TX_Jasper,30.74397527,-94.0250208,,,,,,,,,,
TX,Jeff Davis,TX_Jeff Davis,30.715408,-104.139928,,,,,,,,,,
TX,Jefferson,TX_Jefferson,29.88381859,-94.17218366,,,,,,,,,,
TX,Jim Hogg,TX_Jim Hogg,27.04338764,-98.69731493,,,,,,,,,,
TX,Jim Wells,TX_Jim Wells,27.73104813,-98.09019464,,,,,,,,,,
TX,Johnson,TX_Johnson,32.37901999,-97.36633134,,,,,,,,,,
TX,Jones,TX_Jones,32.73989634,-99.87873786,,,,,,,,,,
TX,Karnes,TX_Karnes,28.90573698,-97.85940093,,,,,,,,,,
TX,Kaufman,TX_Kaufman,32.59956283,-96.28786257,,,,,,,,,,
TX,Kendall,TX_Kendall,29.94469175,-98.71156921,,,,,,,,,,
TX,Kenedy,TX_Kenedy,26.92645626,-97.71543245,,,,,,,,,,
TX,Kent,TX_Kent,33.18141489,-100.7775712,,,,,,,,,,
TX,Kerr,TX_Kerr,30.06153319,-99.35010274,,,,,,,,,,
TX,Kimble,TX_Kimble,30.48682154,-99.74874842,,,,,,,,,,
TX,King,TX_King,33.61648213,-100.2558424,,,,,,,,,,
TX,Kinney,TX_Kinney,29.35020547,-100.4179882,,,,,,,,,,
TX,Kleberg,TX_Kleberg,27.43382477,-97.73433657,,,,,,,,,,
TX,Knox,TX_Knox,33.60612541,-99.74142592,,,,,,,,,,
TX,La Salle,TX_La Salle,28.34508633,-99.09966099,,,,,,,,,,
TX,Lamar,TX_Lamar,33.66706078,-95.57113868,,,,,,,,,,
TX,Lamb,TX_Lamb,34.06862128,-102.3516996,,,,,,,,,,
TX,Lampasas,TX_Lampasas,31.1962003,-98.24143674,,,,,,,,,,
TX,Lavaca,TX_Lavaca,29.38433442,-96.93015056,,,,,,,,,,
TX,Lee,TX_Lee,30.31069021,-96.96569706,,,,,,,,,,
TX,Leon,TX_Leon,31.29650432,-95.99571746,,,,,,,,,,
TX,Liberty,TX_Liberty,30.15162206,-94.81218504,,,,,,,,,,
TX,Limestone,TX_Limestone,31.5454803,-96.5805229,,,,,,,,,,
TX,Lipscomb,TX_Lipscomb,36.27769566,-100.2731312,,,,,,,,,,
TX,Live Oak,TX_Live Oak,28.3513693,-98.12477439,,,,,,,,,,
TX,Llano,TX_Llano,30.70563437,-98.68395267,,,,,,,,,,
TX,Loving,TX_Loving,31.84921637,-103.5799873,,,,,,,,,,
TX,Lubbock,TX_Lubbock,33.61020666,-101.8205427,,,,,,,,,,
TX,Lynn,TX_Lynn,33.17682799,-101.8161197,,,,,,,,,,
TX,Madison,TX_Madison,30.96555179,-95.92835783,,,,,,,,,,
TX,Marion,TX_Marion,32.79799912,-94.3572096,,,,,,,,,,
TX,Martin,TX_Martin,32.30605869,-101.9512245,,,,,,,,,,
TX,Mason,TX_Mason,30.71772209,-99.22612049,,,,,,,,,,
TX,Matagorda,TX_Matagorda,28.86608061,-95.98530227,,,,,,,,,,
TX,Maverick,TX_Maverick,28.74258771,-100.3144962,,,,,,,,,,
TX,McCulloch,TX_McCulloch,31.19887645,-99.34746175,,,,,,,,,,
TX,McLennan,TX_McLennan,31.55238202,-97.20179454,,,,,,,,,,
TX,McMullen,TX_McMullen,28.34906214,-98.56745521,,,,,,,,,,
TX,Medina,TX_Medina,29.35569881,-99.11011736,,,,,,,,,,
TX,Menard,TX_Menard,30.88978917,-99.82063176,,,,,,,,,,
TX,Midland,TX_Midland,31.86923014,-102.0315777,,,,,,,,,,
TX,Milam,TX_Milam,30.78632981,-96.97686946,,,,,,,,,,
TX,Mills,TX_Mills,31.49519131,-98.59545918,,,,,,,,,,
TX,Mitchell,TX_Mitchell,32.30620725,-100.9212283,,,,,,,,,,
TX,Montague,TX_Montague,33.67568366,-97.72463974,,,,,,,,,,
TX,Montgomery,TX_Montgomery,30.30021933,-95.50296644,,,,,,,,,,
TX,Moore,TX_Moore,35.83769368,-101.8929214,,,,,,,,,,
TX,Morris,TX_Morris,33.11348254,-94.73262515,,,,,,,,,,
TX,Motley,TX_Motley,34.07411167,-100.7798451,,,,,,,,,,
TX,Nacogdoches,TX_Nacogdoches,31.6160116,-94.61581603,,,,,,,,,,
TX,Navarro,TX_Navarro,32.04696048,-96.47240216,,,,,,,,,,
TX,Newton,TX_Newton,30.78630051,-93.74477823,,,,,,,,,,
TX,Nolan,TX_Nolan,32.30349464,-100.4060537,,,,,,,,,,
TX,Nueces,TX_Nueces,27.72319503,-97.62889661,,,,,,,,,,
TX,Ochiltree,TX_Ochiltree,36.27838474,-100.8156311,,,,,,,,,,
TX,Oldham,TX_Oldham,35.40501869,-102.6028787,,,,,,,,,,
TX,Orange,TX_Orange,30.12807454,-93.8965105,,,,,,,,,,
TX,Palo Pinto,TX_Palo Pinto,32.75317977,-98.31301706,,,,,,,,,,
TX,Panola,TX_Panola,32.1623963,-94.30562445,,,,,,,,,,
TX,Parker,TX_Parker,32.77764859,-97.8050923,,,,,,,,,,
TX,Parmer,TX_Parmer,34.53007492,-102.7845303,,,,,,,,,,
TX,Pecos,TX_Pecos,30.78109196,-102.7235764,,,,,,,,,,
TX,Polk,TX_Polk,30.79276076,-94.83000742,,,,,,,,,,
TX,Potter,TX_Potter,35.40127714,-101.8939982,,,,,,,,,,
TX,Presidio,TX_Presidio,29.99980173,-104.24054,,,,,,,,,,
TX,Rains,TX_Rains,32.8703357,-95.79336747,,,,,,,,,,
TX,Randall,TX_Randall,34.96585744,-101.8969522,,,,,,,,,,
TX,Reagan,TX_Reagan,31.3662038,-101.5230027,,,,,,,,,,
TX,Real,TX_Real,29.83177556,-99.82209121,,,,,,,,,,
TX,Red River,TX_Red River,33.62073951,-95.05036401,,,,,,,,,,
TX,Reeves,TX_Reeves,31.32301137,-103.6930831,,,,,,,,,,
TX,Refugio,TX_Refugio,28.32690294,-97.16547069,,,,,,,,,,
TX,Roberts,TX_Roberts,35.83848918,-100.8134429,,,,,,,,,,
TX,Robertson,TX_Robertson,31.02699875,-96.51279031,,,,,,,,,,
TX,Rockwall,TX_Rockwall,32.89775273,-96.40771879,,,,,,,,,,
TX,Runnels,TX_Runnels,31.83109673,-99.97624173,,,,,,,,,,
TX,Rusk,TX_Rusk,32.10774719,-94.76179582,,,,,,,,,,
TX,Sabine,TX_Sabine,31.34320157,-93.85179995,,,,,,,,,,
TX,San Augustine,TX_San Augustine,31.39424184,-94.16816662,,,,,,,,,,
TX,San Jacinto,TX_San Jacinto,30.57955137,-95.16690822,,,,,,,,,,
