,stateProvince,county,decimalLongitude,decimalLatitude,scientificName
382,Virginia,Dickenson,-82.35033292,37.12576025, Magnolia fraseri
383,Virginia,Dickenson,-82.35033292,37.12576025, Magnolia umbrella
384,Virginia,Grayson,-81.22495209,36.65660184, Magnolia fraseri
385,Virginia,Lee,-83.12848821,36.70546079, Magnolia fraseri
386,Virginia,Lee,-83.12848821,36.70546079, Magnolia macrophylla
387,Virginia,Lee,-83.12848821,36.70546079, Magnolia umbrella
388,Virginia,Patrick,-80.28433982,36.67835575, Magnolia fraseri
389,Virginia,Patrick,-80.28433982,36.67835575, Magnolia fraseri
390,Virginia,Patrick,-80.28433982,36.67835575, Magnolia fraseri
391,Virginia,Patrick,-80.28433982,36.67835575, Magnolia umbrella
392,Virginia,Scott,-82.60297594,36.71421501, Magnolia fraseri
393,Virginia,Scott,-82.60297594,36.71421501, Magnolia umbrella
394,Virginia,Smyth,-81.53695245,36.84386511, Magnolia fraseri
395,Virginia,Smyth,-81.53695245,36.84386511, Magnolia fraseri
396,Virginia,Washington,-82.12172993,36.64867883, Magnolia fraseri
397,Virginia,Wythe,-81.07859277,36.91713187, Magnolia fraseri
398,Virginia,Wythe,-81.07859277,36.91713187, Magnolia fraseri
399,West Virginia,Pocahontas,-80.00773968,38.33179875, Magnolia fraseri
400,West Virginia,Webster,-80.42187042,38.49470857, Magnolia fraseri
401,Texas,Jasper,-94.0250208,30.74397527, Magnolia fraseri
402,North Carolina,Iredell,-80.87364479,35.80721882, Magnolia macrophylla
403,North Carolina,Iredell,-80.87364479,35.80721882, Magnolia macrophylla
404,North Carolina,Iredell,-80.87364479,35.80721882, Magnolia macrophylla
405,North Carolina,Iredell,-80.87364479,35.80721882, Magnolia macrophylla
406,North Carolina,Iredell,-80.87364479,35.80721882, Magnolia macrophylla
407,North Carolina,Iredell,-80.87364479,35.80721882, Magnolia macrophylla
408,North Carolina,Iredell,-80.87364479,35.80721882, Magnolia macrophylla
409,North Carolina,Iredell,-80.87364479,35.80721882, Magnolia macrophylla
410,North Carolina,Iredell,-80.87364479,35.80721882, Magnolia macrophylla
411,North Carolina,Iredell,-80.87364479,35.80721882, Magnolia macrophylla
412,North Carolina,Iredell,-80.87364479,35.80721882, Magnolia macrophylla
413,North Carolina,Iredell,-80.87364479,35.80721882, Magnolia macrophylla
414,North Carolina,Iredell,-80.87364479,35.80721882, Magnolia macrophylla
415,North Carolina,Iredell,-80.87364479,35.80721882, Magnolia macrophylla
416,North Carolina,Iredell,-80.87364479,35.80721882, Magnolia macrophylla
417,North Carolina,Iredell,-80.87364479,35.80721882, Magnolia umbrella
418,North Carolina,Iredell,-80.87364479,35.80721882, Magnolia umbrella
419,North Carolina,Mecklenburg,-80.83277811,35.24681233, Magnolia macrophylla
420,North Carolina,Mecklenburg,-80.83277811,35.24681233, Magnolia macrophylla
421,North Carolina,Rowan,-80.52470077,35.63964401, Magnolia macrophylla
422,North Carolina,Rowan,-80.52470077,35.63964401, Magnolia macrophylla
423,North Carolina,Rowan,-80.52470077,35.63964401, Magnolia macrophylla
424,Alabama,Coosa,-86.24763833,32.93623206, Magnolia macrophylla
425,Alabama,Coosa,-86.24763833,32.93623206, Magnolia umbrella
426,Alabama,Cullman,-86.86761757,34.13197686, Magnolia macrophylla
427,Alabama,Franklin,-87.84378968,34.4416819, Magnolia macrophylla
428,Alabama,Franklin,-87.84378968,34.4416819, Magnolia macrophylla
429,Alabama,Franklin,-87.84378968,34.4416819, Magnolia macrophylla
430,Alabama,Lawrence,-87.31103154,34.52199853, Magnolia macrophylla
431,Alabama,Lawrence,-87.31103154,34.52199853, Magnolia macrophylla
432,Alabama,Lawrence,-87.31103154,34.52199853, Magnolia macrophylla
433,Alabama,Lawrence,-87.31103154,34.52199853, Magnolia macrophylla
434,Alabama,Lawrence,-87.31103154,34.52199853, Magnolia macrophylla
435,Alabama,Lawrence,-87.31103154,34.52199853, Magnolia macrophylla
436,Alabama,Lawrence,-87.31103154,34.52199853, Magnolia macrophylla
437,Alabama,Marion,-87.88714455,34.13656652, Magnolia macrophylla
438,Alabama,Marion,-87.88714455,34.13656652, Magnolia macrophylla
439,Alabama,Marion,-87.88714455,34.13656652, Magnolia macrophylla
440,Alabama,Morgan,-86.85290995,34.45348201, Magnolia macrophylla
441,Alabama,Perry,-87.29421194,32.63851634, Magnolia macrophylla
442,Alabama,Perry,-87.29421194,32.63851634, Magnolia macrophylla
443,Alabama,Tallapoosa,-85.79750728,32.862432, Magnolia macrophylla
444,Alabama,Walker,-87.29732566,33.80336949, Magnolia macrophylla
445,Alabama,Walker,-87.29732566,33.80336949, Magnolia macrophylla
446,Alabama,Winston,-87.37367741,34.1492357, Magnolia macrophylla
447,Alabama,Winston,-87.37367741,34.1492357, Magnolia macrophylla
448,Alabama,Winston,-87.37367741,34.1492357, Magnolia macrophylla
449,Alabama,Winston,-87.37367741,34.1492357, Magnolia macrophylla
450,Alabama,Winston,-87.37367741,34.1492357, Magnolia macrophylla
451,Alabama,Winston,-87.37367741,34.1492357, Magnolia macrophylla
452,Alabama,Winston,-87.37367741,34.1492357, Magnolia macrophylla
453,Alabama,Winston,-87.37367741,34.1492357, Magnolia macrophylla
454,Alabama,Winston,-87.37367741,34.1492357, Magnolia umbrella
455,Mississippi,Carroll,-89.92016589,33.44850911, Magnolia macrophylla
456,Mississippi,Carroll,-89.92016589,33.44850911, Magnolia macrophylla
457,Mississippi,Carroll,-89.92016589,33.44850911, Magnolia macrophylla
458,Mississippi,Clarke,-88.6893975,32.04137663, Magnolia macrophylla
459,Mississippi,Clarke,-88.6893975,32.04137663, Magnolia macrophylla
460,Mississippi,Clarke,-88.6893975,32.04137663, Magnolia macrophylla
461,Mississippi,Forrest,-89.25786254,31.18885566, Magnolia macrophylla
462,Mississippi,Forrest,-89.25786254,31.18885566, Magnolia macrophylla
463,Mississippi,Forrest,-89.25786254,31.18885566, Magnolia fraseri
464,Mississippi,Forrest,-89.25786254,31.18885566, Magnolia fraseri
465,Mississippi,Forrest,-89.25786254,31.18885566, Magnolia fraseri
466,Mississippi,Greene,-88.63915775,31.21422907, Magnolia macrophylla
467,Mississippi,Greene,-88.63915775,31.21422907, Magnolia macrophylla
468,Mississippi,Greene,-88.63915775,31.21422907, Magnolia macrophylla
469,Mississippi,Greene,-88.63915775,31.21422907, Magnolia fraseri
470,Mississippi,Greene,-88.63915775,31.21422907, Magnolia fraseri
471,Mississippi,Greene,-88.63915775,31.21422907, Magnolia fraseri
472,Mississippi,Pearl River,-89.58977415,30.76860546, Magnolia macrophylla
473,Mississippi,Pearl River,-89.58977415,30.76860546, Magnolia macrophylla
474,Mississippi,Winston,-89.034424,33.08848578, Magnolia macrophylla
475,Mississippi,Winston,-89.034424,33.08848578, Magnolia macrophylla
476,Mississippi,Winston,-89.034424,33.08848578, Magnolia macrophylla
477,Mississippi,Yazoo,-90.39651312,32.78035817, Magnolia macrophylla
478,Mississippi,Yazoo,-90.39651312,32.78035817, Magnolia macrophylla
479,Mississippi,Yazoo,-90.39651312,32.78035817, Magnolia macrophylla
480,Kentucky,Lee,-83.71627206,37.59474242, Magnolia macrophylla
481,Kentucky,Lee,-83.71627206,37.59474242, Magnolia umbrella
482,Kentucky,Letcher,-82.85530096,37.12116375, Magnolia macrophylla
483,Kentucky,Letcher,-82.85530096,37.12116375, Magnolia umbrella
484,Kentucky,Whitley,-84.14518248,36.75816644, Magnolia macrophylla
485,Kentucky,Wolfe,-83.49314957,37.73925725, Magnolia macrophylla
486,Kentucky,Wolfe,-83.49314957,37.73925725, Magnolia macrophylla
487,Kentucky,Wolfe,-83.49314957,37.73925725, Magnolia macrophylla
488,Louisiana,Jackson,-92.55774604,32.30204636, Magnolia macrophylla
489,Louisiana,Saint Tammany,-89.94014638,30.448138800000002, Magnolia macrophylla
490,Louisiana,Washington,-90.04053371,30.85335088, Magnolia macrophylla
491,Louisiana,Washington,-90.04053371,30.85335088, Magnolia macrophylla
492,Louisiana,Washington,-90.04053371,30.85335088, Magnolia macrophylla
493,Louisiana,Washington,-90.04053371,30.85335088, Magnolia macrophylla
494,Louisiana,Washington,-90.04053371,30.85335088, Magnolia macrophylla
495,Louisiana,Washington,-90.04053371,30.85335088, Magnolia macrophylla
496,Louisiana,Washington,-90.04053371,30.85335088, Magnolia macrophylla
497,Louisiana,Washington,-90.04053371,30.85335088, Magnolia fraseri
498,Louisiana,Washington,-90.04053371,30.85335088, Magnolia fraseri
499,Tennessee,Campbell,-84.14931954,36.40356615, Magnolia macrophylla
500,Tennessee,Campbell,-84.14931954,36.40356615, Magnolia macrophylla
501,Tennessee,Cocke,-83.12112376,35.92542296, Magnolia macrophylla
502,Tennessee,Cocke,-83.12112376,35.92542296, Magnolia macrophylla
503,Tennessee,Cocke,-83.12112376,35.92542296, Magnolia macrophylla
504,Tennessee,Cocke,-83.12112376,35.92542296, Magnolia macrophylla
505,Tennessee,Cocke,-83.12112376,35.92542296, Magnolia macrophylla
506,Tennessee,Cocke,-83.12112376,35.92542296, Magnolia macrophylla
507,Tennessee,Lawrence,-87.39559318,35.21728327, Magnolia macrophylla
508,Tennessee,Marion,-85.62200755,35.12935493, Magnolia macrophylla
509,Virginia,Campbell,-79.09633978,37.20563315, Magnolia macrophylla
510,Arkansas,Clay,-90.41730111,36.36845334, Magnolia macrophylla
511,Arkansas,Union,-92.59726622,33.17132410000001, Magnolia macrophylla
512,Georgia,Harris,-84.90898266,32.73601141, Magnolia macrophylla
513,Georgia,Harris,-84.90898266,32.73601141, Magnolia macrophylla
514,Georgia,Harris,-84.90898266,32.73601141, Magnolia macrophylla
515,Georgia,Harris,-84.90898266,32.73601141, Magnolia macrophylla
516,Georgia,Harris,-84.90898266,32.73601141, Magnolia macrophylla
517,Georgia,Harris,-84.90898266,32.73601141, Magnolia umbrella
518,Georgia,Harris,-84.90898266,32.73601141, Magnolia umbrella
519,Georgia,Stewart,-84.83515271,32.07854704, Magnolia macrophylla
520,Tennessee,Cumberland,-84.99834418,35.95039338, Magnolia macrophylla
521,Tennessee,Cumberland,-84.99834418,35.95039338, Magnolia umbrella
522,Tennessee,Cumberland,-84.99834418,35.95039338, Magnolia umbrella
523,Alabama,Autauga,-86.64276818,32.53494167, Magnolia fraseri
524,Alabama,Autauga,-86.64276818,32.53494167, Magnolia umbrella
525,Alabama,Hale,-87.62911089,32.76268954, Magnolia fraseri
526,Alabama,Hale,-87.62911089,32.76268954, Magnolia fraseri
527,Florida,Calhoun,-85.19719861,30.40609644, Magnolia fraseri
528,Georgia,Upson,-84.29934669,32.88125058, Magnolia fraseri
529,Louisiana,Sabine,-93.55472233,31.56404758, Magnolia fraseri
530,Louisiana,Sabine,-93.55472233,31.56404758, Magnolia fraseri
531,Louisiana,Sabine,-93.55472233,31.56404758, Magnolia fraseri
532,Louisiana,Natchitoches,-93.09628242,31.72359091, Magnolia fraseri
533,Louisiana,West Feliciana,-91.42002055,30.87976725, Magnolia fraseri
534,Mississippi,Jackson,-88.63622701,30.54591851, Magnolia fraseri
535,Mississippi,Jackson,-88.63622701,30.54591851, Magnolia fraseri
536,Mississippi,Jackson,-88.63622701,30.54591851, Magnolia fraseri
537,Mississippi,Jackson,-88.63622701,30.54591851, Magnolia umbrella
538,Mississippi,Jackson,-88.63622701,30.54591851, Magnolia umbrella
539,Mississippi,Stone,-89.11767733,30.79000141, Magnolia fraseri
540,Mississippi,Stone,-89.11767733,30.79000141, Magnolia fraseri
541,Mississippi,Wayne,-88.69578593,31.64079619, Magnolia fraseri
542,North Carolina,Lincoln,-81.22388615,35.48618443, Magnolia umbrella
543,North Carolina,Pasquotank,-76.13310323,36.20465526, Magnolia umbrella
544,North Carolina,Pasquotank,-76.13310323,36.20465526, Magnolia umbrella
545,North Carolina,Catawba,-81.21443507,35.66263814, Magnolia umbrella
546,North Carolina,Catawba,-81.21443507,35.66263814, Magnolia umbrella
547,North Carolina,Caswell,-79.33365039,36.39337066, Magnolia umbrella
548,North Carolina,Craven,-77.09694592,35.12621765, Magnolia umbrella
549,North Carolina,Davie,-80.54458757,35.92923337, Magnolia umbrella
550,North Carolina,Franklin,-78.28566408,36.08274486, Magnolia umbrella
551,North Carolina,Forsyth,-80.25625425,36.13043576, Magnolia umbrella
552,North Carolina,Forsyth,-80.25625425,36.13043576, Magnolia umbrella
553,North Carolina,Forsyth,-80.25625425,36.13043576, Magnolia umbrella
554,North Carolina,Lee,-79.17159141,35.47502207, Magnolia umbrella
555,North Carolina,Martin,-77.10718134,35.84162372, Magnolia umbrella
556,North Carolina,Montgomery,-79.90543394,35.33240458, Magnolia umbrella
557,North Carolina,Onslow,-77.43415464,34.73742112, Magnolia umbrella
558,North Carolina,Onslow,-77.43415464,34.73742112, Magnolia umbrella
559,North Carolina,Onslow,-77.43415464,34.73742112, Magnolia umbrella
560,North Carolina,Onslow,-77.43415464,34.73742112, Magnolia umbrella
561,North Carolina,Perquimans,-76.34866643,36.14094673, Magnolia umbrella
562,North Carolina,Randolph,-79.80603396,35.7102791, Magnolia umbrella
563,North Carolina,Randolph,-79.80603396,35.7102791, Magnolia cordata
564,North Carolina,Randolph,-79.80603396,35.7102791, Magnolia cordata
565,North Carolina,Randolph,-79.80603396,35.7102791, Magnolia cordata
566,North Carolina,Randolph,-79.80603396,35.7102791, Magnolia cordata
567,North Carolina,Randolph,-79.80603396,35.7102791, Magnolia cordata
568,North Carolina,Randolph,-79.80603396,35.7102791, Magnolia cordata
569,North Carolina,Randolph,-79.80603396,35.7102791, Magnolia cordata
570,North Carolina,Rockingham,-79.77511941,36.39609554, Magnolia umbrella
571,North Carolina,Union,-80.53073141,34.98838926, Magnolia umbrella
572,North Carolina,Union,-80.53073141,34.98838926, Magnolia umbrella
573,North Carolina,Vance,-78.40832824,36.36478575, Magnolia umbrella
574,North Carolina,Vance,-78.40832824,36.36478575, Magnolia umbrella
575,North Carolina,Warren,-78.10687649,36.39657153, Magnolia umbrella
576,North Carolina,Yadkin,-80.66534677,36.16052881, Magnolia umbrella
577,South Carolina,Cherokee,-81.62040411,35.04817698, Magnolia umbrella
578,South Carolina,Cherokee,-81.62040411,35.04817698, Magnolia umbrella
579,South Carolina,Chester,-81.15952413,34.6920596, Magnolia umbrella
580,South Carolina,Greenwood,-82.12589781,34.15383046, Magnolia umbrella
581,South Carolina,York,-81.18446568,34.97473758, Magnolia umbrella
582,Alabama,Blount,-86.56737734,33.98088425, Magnolia umbrella
583,Alabama,Chilton,-86.71883525,32.84786059, Magnolia umbrella
584,Alabama,Calhoun,-85.82605864,33.77143128, Magnolia umbrella
585,Alabama,Shelby,-86.66065222,33.26427535, Magnolia umbrella
586,Alabama,Saint Clair,-86.31470127,33.71570238, Magnolia umbrella
587,Alabama,Saint Clair,-86.31470127,33.71570238, Magnolia umbrella
588,Alabama,Saint Clair,-86.31470127,33.71570238, Magnolia umbrella
589,Alabama,Saint Clair,-86.31470127,33.71570238, Magnolia umbrella
590,Alabama,Talladega,-86.16591403,33.38002836, Magnolia umbrella
591,Alabama,Talladega,-86.16591403,33.38002836, Magnolia umbrella
592,Arkansas,Franklin,-93.8906224,35.5123114, Magnolia umbrella
593,Arkansas,Franklin,-93.8906224,35.5123114, Magnolia umbrella
594,Arkansas,Garland,-93.15044590000001,34.57669411, Magnolia umbrella
595,Arkansas,Hot Spring,-92.94601134,34.31765079, Magnolia umbrella
596,Arkansas,Johnson,-93.45992317,35.57005961, Magnolia umbrella
597,Arkansas,Madison,-93.72455955,36.01095789, Magnolia umbrella
598,Arkansas,Montgomery,-93.6595387,34.53880111, Magnolia umbrella
599,Arkansas,Montgomery,-93.6595387,34.53880111, Magnolia umbrella
600,Arkansas,Montgomery,-93.6595387,34.53880111, Magnolia umbrella
601,Arkansas,Newton,-93.21785866,35.9199805, Magnolia umbrella
602,Arkansas,Newton,-93.21785866,35.9199805, Magnolia umbrella
603,Arkansas,Newton,-93.21785866,35.9199805, Magnolia umbrella
604,Arkansas,Newton,-93.21785866,35.9199805, Magnolia umbrella
605,Arkansas,Newton,-93.21785866,35.9199805, Magnolia umbrella
606,Arkansas,Pike,-93.65638874,34.16361103, Magnolia umbrella
607,Tennessee,Blount,-83.92554076,35.68726455, Magnolia umbrella
608,Tennessee,Blount,-83.92554076,35.68726455, Magnolia umbrella
609,Tennessee,Grundy,-85.72261393,35.38835825, Magnolia umbrella
610,Tennessee,Putnam,-85.49514829,36.14080645, Magnolia umbrella
611,Tennessee,Scott,-84.50347986,36.42856734, Magnolia umbrella
612,Kentucky,Breathitt,-83.32407207,37.52161425, Magnolia umbrella
613,Kentucky,Bullitt,-85.69593152,37.97002735, Magnolia umbrella
614,Kentucky,Edmonson,-86.23848483,37.20873536, Magnolia umbrella
615,Kentucky,Lewis,-83.37814408,38.53165566, Magnolia umbrella
616,Kentucky,Lewis,-83.37814408,38.53165566, Magnolia umbrella
617,Kentucky,Menifee,-83.59889783,37.94135032, Magnolia umbrella
618,Kentucky,Powell,-83.82385266,37.831185299999994, Magnolia umbrella
619,Virginia,Albemarle,-78.55650817,38.02289439, Magnolia umbrella
620,Virginia,Albemarle,-78.55650817,38.02289439, Magnolia umbrella
621,Virginia,Bedford,-79.52417806,37.31516367, Magnolia umbrella
622,Virginia,Buckingham,-78.52868939,37.57219999, Magnolia umbrella
623,Virginia,Franklin,-79.88104196,36.99195238, Magnolia umbrella
624,Virginia,Franklin,-79.88104196,36.99195238, Magnolia umbrella
625,Virginia,Franklin,-79.88104196,36.99195238, Magnolia umbrella
626,Virginia,Giles,-80.70369038,37.31406088, Magnolia umbrella
627,Virginia,Greene,-78.46686273,38.29765399, Magnolia umbrella
628,Virginia,Nelson,-78.88671934,37.787411799999994, Magnolia umbrella
629,Virginia,Nelson,-78.88671934,37.787411799999994, Magnolia umbrella
630,Virginia,Pittsylvania,-79.3971191,36.82132163, Magnolia umbrella
631,Virginia,Pittsylvania,-79.3971191,36.82132163, Magnolia umbrella
632,Maryland,Baltimore,-76.64478544,39.46642187, Magnolia umbrella
633,Georgia,Bartow,-84.84053969,34.23786407, Magnolia umbrella
634,Massachusetts,Hampshire,-72.66376609999999,42.34007966, Magnolia umbrella
635,Missouri,Saint Louis,-90.44297882,38.64069439, Magnolia umbrella
636,Ohio,Vinton,-82.48537223,39.25099437, Magnolia umbrella
637,Oklahoma,Le Flore,-94.70348842,34.90011976, Magnolia umbrella
638,Maryland,Baltimore City,-76.57548919999999,39.2532193, Magnolia umbrella
639,Kentucky,Bell,-83.67400351,36.73066917, Magnolia umbrella
640,North Carolina,Anson,-80.10272594,34.97383996, Magnolia cordata
641,North Carolina,Anson,-80.10272594,34.97383996, Magnolia cordata
