id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
3276742,ASU,Plants,,PreservedSpecimen,46c2b048-1c42-44b0-9a3a-1aaee747105a,ASU0069031,66099,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,"D. J. Pinkava","E. Lehto, T. Reeves",P-12436,1974-08-14,1974,8,14,226,,,,,,,,,,,,flowers,,0,,,,,USA,Arizona,Greenlee,,"2.6 miles south of Blue. Along Blue River.",,0,,33.5973,-109.125,,,,,,"GEOLocate_032105; High precision","not reviewed",,,,,,,,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:46c2b048-1c42-44b0-9a3a-1aaee747105a,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276742
3276743,ASU,Plants,,PreservedSpecimen,ffe01288-472b-4ea2-92e3-741dad4d0987,ASU0069032,152395,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,"L. R. Landrum","S. S. Landrum",5225,1986-08-11,1986,8,11,223,,,,"Oak-Juniper chaparral.",,"Per. herb; corolla yellow with a dark center; fr. yellow; leaves sticky.",,,,"Per. herb; corolla yellow with a dark center; fr. yellow; leaves sticky.",,,,0,,,,,USA,Arizona,"Greenlee County",,"Apache National Forest, ca. 8 mi north of south entrance on hwy. 666.",,0,,33.25,-109.367,,,,,,,,,,,,,,,,,karrivas,"2018-03-08 11:13:18",,1,urn:uuid:ffe01288-472b-4ea2-92e3-741dad4d0987,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276743
3276744,ASU,Plants,,PreservedSpecimen,49519b7b-728f-4f93-a880-21fb5383513c,ASU0069033,74333,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum, 2012",,,,,,,Crosswhite,Sands,813,1960-05-01,1960,5,1,122,,,,"Southern exposure",,,,,,,,,,0,,,,,USA,Arizona,"Greenlee County",,"Ca. 16 miles north of Clifton; via US 666",,0,,33.283,-109.296,,,,,,"GEOLocate_032105; High precision","not reviewed",,,,,,,,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:49519b7b-728f-4f93-a880-21fb5383513c,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276744
3276745,ASU,Plants,,PreservedSpecimen,ee19d29d-8bb7-4664-bca8-f7185eb51998,ASU0069034,163395,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,"Elinor Lehto","Pinkava, Keil",13531,1968-09-07,1968,9,7,251,,,,"Oak hillside.",,,,,,,Oak.,fruit,,0,,,,,USA,Arizona,"Greenlee County",,"Highway 666; 0.5 miles south of Granville Recreation Area.",,0,,33.1816,-109.383,,,,,,"GEOLocate_032105; High precision","not reviewed",,,,,,,,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:ee19d29d-8bb7-4664-bca8-f7185eb51998,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276745
3276746,ASU,Plants,,PreservedSpecimen,a422f597-29ef-4cae-ac10-bd02648e660f,ASU0069035,123137,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum, 2012",,,,,,,"D. J. Pinkava",McGill,6701,1970-06-08,1970,6,8,159,,,,"Grassland; dry roadside",,,,,,,,flowers,,0,,,,,USA,Arizona,"Santa Cruz County",,"Route 82; 1.8 miles south of junction with Route 83",,0,,31.68,-110.66,,100,,,,"est. from locality data",,,1484,1484,,,,,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:a422f597-29ef-4cae-ac10-bd02648e660f,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276746
3276747,ASU,Plants,,PreservedSpecimen,34c42398-8993-4a33-81ee-4a7e4b44b6a1,ASU0069036,163399,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum, 2012",2012,,,,,,"Harry Tate",,85,1966-07-21,1966,7,21,202,,,,,,,,,,,,flowers,,0,,,,,USA,Arizona,"Santa Cruz County",,"Ruby Mine.",,0,,31.4611,-111.237,,,,,,"GEOLocate_032105; Low precision","not reviewed",,,,,,,,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:34c42398-8993-4a33-81ee-4a7e4b44b6a1,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276747
3276748,ASU,Plants,,PreservedSpecimen,46ac6e15-76aa-4026-b7f1-53fa055d2d6e,ASU0069037,45026,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,McLeod,"Pinkava, Lehto, Brown",762,1971-08-26,1971,8,26,238,,,,"Grassland canyon, oak",,,,,,,Oak,"flowers & fruit",,0,,,,,USA,Arizona,"Santa Cruz County",,"Calabasas Canyon Campground",,0,,31.384604,-111.052098,,1500,,,,"GEOLocate_032105; Low precision","not reviewed",,,,,,,,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:46ac6e15-76aa-4026-b7f1-53fa055d2d6e,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276748
3276749,ASU,Plants,,PreservedSpecimen,2072d4dc-69e5-4d51-af2a-9721026349e8,ASU0069038,57508,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum, 2012",2012,,,,,,"C. F. Deaver","M. F. Miranda",5767-a,1960-05-26,1960,5,26,147,,,,,,,,,,,,flowers,,0,,,,,USA,Arizona,"Mohave County",,"Highway 93; halfway from Kingman, AZ to Wikieup, AZ.",,0,,35.1894,-114.052,,,,,,"GEOLocate_032105; Low precision","not reviewed",,610,,,,,2000ft,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:2072d4dc-69e5-4d51-af2a-9721026349e8,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276749
3276750,ASU,Plants,,PreservedSpecimen,edd213b7-d411-4b08-ad77-2b316bba3be8,ASU0069039,70544,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,"Noel H. Holmgren",,3310,1969-05-23,1969,5,23,143,,,,"Locally common in clearings made by fire, presumably originally occupied by Coleogyne.",,"Flowers hanging down, inconspicuous; corolla pale yellow.",,,,"Locally common; flowers hanging down, inconspicuous; corolla pale yellow",,flowers,,0,,,,,USA,Arizona,Mohave,,"Seegmiller Mountain, northwest edge of mountain, 17 airline miles south of St. George, Utah.",,0,,36.8534,-113.5538,WGS84,969,"TRS: T40N R12W S23",,,GeoLocate,,,1615,,,,,5300ft,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:edd213b7-d411-4b08-ad77-2b316bba3be8,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276750
3276751,ASU,Plants,,PreservedSpecimen,59925042-5a2b-4173-9e85-aab50095ac39,ASU0069040,102312,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum, 2012",2012,,,,,,"Charles E. Bundy","Robert E. Coombs",2542,1978-06-22,1978,6,22,173,,,,"Large basaltic lava outcrop on loam.",,Rare.,,,,Rare,"Ephedra, Artemisia tridentata, Atriplex, Eurotia lanata...",flowers,,0,,,,,USA,Arizona,"Mohave County",,"Arizona Strip District; Mokaac Mountain.",,0,,36.8678,-113.626,,700,"TRS: T40N R12W S18",,,"TRS data - 16 Nov 05",,,,,,,,,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:59925042-5a2b-4173-9e85-aab50095ac39,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276751
3276752,ASU,Plants,,PreservedSpecimen,2438a908-a589-40a5-b9cd-0432b8a3eb3a,ASU0069041,126558,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum, 2012",,,,,,,Butterwick,Hillyard,4743,1979-05-08,1979,5,8,128,,,,Grassland,,,,,,,,flowers,,0,,,,,USA,Arizona,"Mohave County",,"Kaiser Spring northwest 7.5' Quad.; Goodwin Mesa on Bogle Ranch",,0,,34.7278,-113.381,,700,"TRS: T16N R11W S14",,,"TRS data - 16 Nov 05",,,1433,,,,,4700ft,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:2438a908-a589-40a5-b9cd-0432b8a3eb3a,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276752
3276753,ASU,Plants,,PreservedSpecimen,d201322d-401d-4c2c-b588-e96bf179caca,ASU0069042,74330,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,"C. F. Deaver","M. F. Miranda",5767-b,1960-05-26,1960,5,26,147,,,,,,,,,,,,,,0,,,,,USA,Arizona,"Mohave County",,"Highway 93; halfway from Kingman to Wikieup.",,0,,35.1894,-114.052,,,,,,"GEOLocate_032105; Low precision","not reviewed",,610,,,,,2000ft,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:d201322d-401d-4c2c-b588-e96bf179caca,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276753
3276754,ASU,Plants,,PreservedSpecimen,61a0aa61-8c6a-4aef-9fd9-06837bed7756,ASU0069043,112878,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum, 2012",,,,,,,Butterwick,Hillyard,4874,1979-05-15,1979,5,15,135,,,,"Mohave Desertscrub",,,,,,,,flowers,,0,,,,,USA,Arizona,"Mohave County",,"Dutch Flat northwest 7.5' Quad.; along Alamo Road",,0,,34.6842,-113.905,,700,"TRS: T16N R16W S35",,,"TRS data - 16 Nov 05",,,914,,,,,3000ft,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:61a0aa61-8c6a-4aef-9fd9-06837bed7756,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276754
3276756,ASU,Plants,,PreservedSpecimen,13fe03b0-15ac-418f-87fb-863a6621e26b,ASU0069045,229103,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"J. Jeremy Buegge",,,,,,,"J. Jeremy Buegge",,466,1998-08-14,1998,8,14,226,,,,"Desert grassland, near wash. N aspect. Wide canyon bottom. Sandy soils. Hillsides eroded.",,"Occasional. Perennial herb to 40cm tall. Petals yellow-cream. Corolla short-campanulate. = P. hederifolia var. fendleri",,,,"Occasional. Perennial herb to 40cm tall. Petals yellow-cream. Corolla short-campanulate. = P. hederifolia var. fendleri","Acacia greggii, Mimosa biuncifera, Baccharis sarothroides, Acacia constricta, Hymenoclea, Prosopis juliflora, Populus, Baccharis salicifolia",,,0,,,,,USA,Arizona,"Graham County",,"Beauchamp Canyon. T6S,R21E,sec1,N edge, near center.",,0,,32.94,-110.15,,,,,,"GEOLocate_032105; High precision","not reviewed",,1128,,,,,3700ft,,,breezy,"2018-03-08 11:13:18",,1,urn:uuid:13fe03b0-15ac-418f-87fb-863a6621e26b,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276756
3276757,ASU,Plants,,PreservedSpecimen,8faa56bc-7be7-402a-ace1-bdb0d920a9c4,ASU0069046,210279,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,"Lyle A. McGill",,6761,1996-08-22,1996,8,22,235,,,,"Slope near arroyo; Mesquite-Opuntia-Agave palmeri-Yucca elata community.",,,,,,,"Mesquite, Opuntia, Agave palmeri, Yucca elata, Celtis, Chilopsis, Quercus, Sapindus, wafer ash",fruit,,0,,,,,USA,Arizona,"Cochise County",,"Pearce; east drainage slope of Dragoon Mountains; along March Road.",,0,,31.9394,-109.981,,,,,,"GEOLocate_032105; Low precision","not reviewed",,,,,,,,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:8faa56bc-7be7-402a-ace1-bdb0d920a9c4,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276757
3276758,ASU,Plants,,PreservedSpecimen,50cfe2d8-b52b-4aab-a27f-f2c6d18f004b,ASU0069047,228871,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,"J. Jeremy Buegge",,364,1998-06-20,1998,6,20,171,,,,"Chaparral. E aspect. In dry wash. Burned in 1994. In rocks in open.",,"Occasional; locally common. Petals yellow. Calyx inflated, green.",,,,"Occasional; locally common. Petals yellow. Calyx inflated, green. = 'P. hederifolia var. fendleri or var. cordifolia'","Mimosa biuncifera, Nolina microcarpa, Rhus trilobata, Quercus turbinella",,,0,,,,,USA,Arizona,Graham,,"Coronado National Forest. Limestone Canyon.",,0,,32.8529,-110.2013,WGS84,969,"TRS: T7S R21E S4",,,GeoLocate,"not reviewed",,1829,,,,,6000ft,,,acbarber,"2018-03-08 11:13:18",,1,urn:uuid:50cfe2d8-b52b-4aab-a27f-f2c6d18f004b,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276758
3276759,ASU,Plants,,PreservedSpecimen,0f0248a2-a4dc-44a9-806d-2f432215b4e2,ASU0069048,129162,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum, 2012",2012,,,,,,"T. F. Daniel",,3097,1983-09-08,1983,9,8,251,,,,"Cercocarpus scrub on limestone.",,"Perennial herb; corolla yellow; infrequent.",,,,"Perennial herb; corolla yellow; infrequent","Cercocarpus, Pinus, Juniperus, Garrya, Nolina, Opuntia, Agave, Dasylirion.","flowers & fruit",,0,,,,,USA,Arizona,"Cochise County",,"Dragoon Mountains; summit of road between Sorin Camp and AbrilMine; ca. 1.3 miles northwest Sorin Camp; Pearce 15' Quad.",,0,,31.8973,-109.989,,700,"TRS: T18S R23E S3",,,"TRS data - 16 Nov 05",,,2134,,,,,7000ft,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:0f0248a2-a4dc-44a9-806d-2f432215b4e2,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276759
3276761,ASU,Plants,,PreservedSpecimen,47951444-4f33-4e0c-a7c2-ae26ab1222ec,ASU0069050,196101,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,"Bruce D. Parfitt","Charlotte M. Christy, Donna Stewart",4382,1990-07-16,1990,7,16,197,,,,"Grassy slopes and washes.",,,,,,,,flowers,,0,,,,,USA,Arizona,"Cochise County",,"Coronado National Memorial; Southern Huachuca Mountains; ascent of SSE side of Montezuma Peak.",,0,,31.3584,-110.264,,700,"TRS: T24S R20E S12",,,"TRS data - 16 Nov 05",,,1676,2134,,,,5500-7000ft,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:47951444-4f33-4e0c-a7c2-ae26ab1222ec,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276761
3276762,ASU,Plants,,PreservedSpecimen,2b6e0f49-b069-4d38-ada1-6d6469d0be5f,ASU0069051,197323,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,"Bruce D. Parfitt","Charlotte M. Christy",4368,1990-07-16,1990,7,16,197,,,,"Oak grassland",,,,,,,Oak,flowers,,0,,,,,USA,Arizona,"Cochise County",,"Coronado National Memorial; Southern Huachuca Mountains; gravel road north of highway, at gate of section fence",,0,,31.3439,-110.332,,700,"TRS: T24S R20E S17",,,"TRS data - 16 Nov 05",,,1564,,,,,5130ft,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:2b6e0f49-b069-4d38-ada1-6d6469d0be5f,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276762
3276763,ASU,Plants,,PreservedSpecimen,1ea6af49-a6d1-450c-807e-14ce4d9c3911,ASU0069052,193762,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,"Bruce D. Parfitt","Charlotte M. Christy",5086-a,1991-05-16,1991,5,16,136,,,,"Limestone; E- or SE-facing slope with arid grassland.",,,,,,,,flowers,,0,,,,,USA,Arizona,"Cochise County",,"Coronado National Memorial; Southern Huachuca Mountains; southeast portion of Coronado National Memorial.",,0,,31.3294,-110.247,,700,"TRS: T24S R21E S19",,,"TRS data - 16 Nov 05",,,1509,1615,,,,4950-5300ft,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:1ea6af49-a6d1-450c-807e-14ce4d9c3911,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276763
3276764,ASU,Plants,,PreservedSpecimen,e6ea2b76-b038-4e73-94d2-887f3ccf937d,ASU0069053,231065,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"J. Jeremy Buegge",,,,,,,"J. Jeremy Buegge",,849,1999-05-16,1999,5,16,136,,,,"Desert grassland. E aspect. 10% slope. Along wash on eroded banks.",,"Rare. Perennial herb to 40cm tall. Ptals yellowish w/ brown center, rotate.",,,,"Rare. Perennial herb to 40cm tall. Ptals yellowish w/ brown center, rotate.","Prosopis juliflora, Acacia constricta, Caliandra eiopyla, Bromus rubens, Quercus turbinella, Rhus trilobata, Mimosa biuncifera, Dasylirion,Gutierrezia",,,0,,,,,USA,Arizona,"Graham County",,"Goat Mountain. T7S,R21E,sec1,SE,NE. At base of Mountain on east side. Near National Forest boundary.",,0,,32.8529,-110.15,,,,,,"GEOLocate_032105; High precision","not reviewed",,1463,,,,,4800ft,,,breezy,"2018-03-08 11:13:18",,1,urn:uuid:e6ea2b76-b038-4e73-94d2-887f3ccf937d,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276764
3276765,ASU,Plants,,PreservedSpecimen,91414cf8-e6e2-49f8-8c0a-57c3f42ce0e0,ASU0069054,248436,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,"Elizabeth Makings",,1137,2002-07-22,2002,7,22,203,,,,"Disturbed roadside adjacent to creosote-tarbush-acacia Desertscrub.",,"Perennial herb, flowers pale yellow, occasional.",,,,"Perennial herb, flowers pale yellow, occasional","Larrea tridentata, Acacia constricta, Flourensia cernua, Acacia greggii, Thymophylla acerosa, Zinnia acerosa, Koeberlinia spinosa, Parthenium incanum, Ephedra trifurca, Bouteloua sp.",,,0,,,,,USA,Arizona,"Cochise County",,"Upper San Pedro River floodplain, along Charleston Road, just inside western boundary of SPRNCA.",,0,,31.598,-110.188,,,,,,,,,1269,,,,,4164ft,,,Liz,"2018-03-08 11:13:18",,1,urn:uuid:91414cf8-e6e2-49f8-8c0a-57c3f42ce0e0,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276765
3276766,ASU,Plants,,PreservedSpecimen,cd15686e-6a51-4966-bd2b-32152ef82ea8,ASU0069055,284021,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,"Liz Makings","Merle Makings",3850,2011-10-22,2011,10,22,295,,,,"Rocky outcrops and desert uplands.",,"Infrequent perennial.",,,,"infrequent perennial","Aloysia wrightii, Prosopis velutina, Acacia constricta, Cottea pappophoroides, Eragrostis lehmanniana, Brickellia couleteri, Maurandella antirhinioides, Bouteloua curtipendula, Anisacanthus thurberi, Setaria macrostachya, Setaria leucopila",,,,,,,,USA,Arizona,Cochise,,"San Pedro Riparian National Conservation Area; south of Charleston Road along railroad tracks parallel river.",,0,,31.62058,-110.16697,,,,,,,,,1220,,,,,4003ft,,,acbarber,"2018-03-08 11:13:18",,1,urn:uuid:cd15686e-6a51-4966-bd2b-32152ef82ea8,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276766
3276767,ASU,Plants,,PreservedSpecimen,202b741d-5b2c-4b29-97bb-cd0484d96865,ASU0069056,96195,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum, 2012",2012,,,,,,"T. Reeves","F. Jandrey",R-4209,1975-08-05,1975,8,5,217,,,,"Desert grassland.",,,,,,,Mesquite.,"flowers & fruit",,0,,,,,USA,Arizona,"Cochise County",,"NW corner of Chiricahua National Monument.",,0,,32.0044,-109.356,,,,,,"GEOLocate_032105; Low precision","not reviewed",,1585,,,,,5200ft,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:202b741d-5b2c-4b29-97bb-cd0484d96865,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276767
3276768,ASU,Plants,,PreservedSpecimen,a9f5d466-854a-4d88-b38a-4640b7039e16,ASU0069057,173499,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"Barbara F. Rogers, 1990",,,,,,,"Barbara F. Rogers","Karen Fassuliotis",135,1990-09-20,1990,9,20,263,,,,"Mesquite bosque",,"0.15m high",,,,"0.15m high","Prosopis velutina, Acacia greggii, Euphorbia serphyllifolia",,,0,,,,,USA,Arizona,"Cochise County",,"Cameron Ranch; along Hot Springs Wash in Hot Springs Canyon; approximately 30 miles northwest of Willcox, Az; less than 1 mile from entrance to Muleshoe Ranch Preserve",,0,,32.3322,-110.225,,700,"TRS: T13S R21E S5",,,"TRS data - 16 Nov 05",,,1219,,,,,4000ft,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:a9f5d466-854a-4d88-b38a-4640b7039e16,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276768
3276769,ASU,Plants,,PreservedSpecimen,1885c999-972b-43e1-8c99-5987ad454ef5,ASU0069058,118700,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,"Steve Bingham",,1901,1971-10-15,1971,10,15,288,,,,"In rocky dry wash; desert grassland.",,,,,,,,fruit,,0,,,,,USA,Arizona,"Graham County",,"Peloncillo Mountain foothills; 15 miles northeast of Safford.",,0,,33.1798,-109.86,,,,,,"GEOLocate_032105; High precision","not reviewed",,1219,,,,,4000ft,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:1885c999-972b-43e1-8c99-5987ad454ef5,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276769
3276770,ASU,Plants,,PreservedSpecimen,e5345a6d-6871-435b-a9ec-dac0ae08fbba,ASU0069059,103175,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,"Lyle A. McGill",,LAM-2318,1978-04-18,1978,4,18,108,,,,,,,,,,,,flowers,,0,,,,,USA,Arizona,"Graham County",,"Dry Canyon of Gila River; ca. 2-3 miles downstream from Bonita Creek",,0,,32.9549,-109.531,,,,,,"GEOLocate_032105; High precision","not reviewed",,,,,,,,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:e5345a6d-6871-435b-a9ec-dac0ae08fbba,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276770
3276772,ASU,Plants,,PreservedSpecimen,e7a7cfd4-9ac5-4c2a-abff-0ba8c35c4593,ASU0069061,216995,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,"S. Holiday","A. Perez",358-C,1995-08-11,1995,8,11,223,,,,"Sandy side of dry creek; full sun",,"Perennial; 30cm tall; growing in clumps",,,,"Perennial; 30cm tall; growing in clumps","Ambrosia acanthocarpa, Artemesia tridentata, Atriplex canescens","flowers & fruit",,0,,,,,USA,Arizona,"Navajo County",,"Tsegi Canyon; 10 miles northeast Kayenta",,0,,36.8303,-110.126,,,,,,"GEOLocate_032105; High precision","not reviewed",,1951,,,,,6400ft,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:e7a7cfd4-9ac5-4c2a-abff-0ba8c35c4593,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276772
3276773,ASU,Plants,,PreservedSpecimen,9981c02c-4aa2-4b40-97ac-3beebf546261,ASU0069062,74336,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum, 2012",2012,,,,,,"Elinor Lehto",,2018,1963-07-29,1963,7,29,210,,,,"Roadside; juniper forest.",,,,,,,Juniper,"flowers & fruit",,0,,,,,USA,Arizona,"Navajo County",,"20 miles east of Holbrook, AZ.",,0,,34.9017,-109.804,,,,,,"GEOLocate_032105; High precision","not reviewed",,1615,,,,,5300ft,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:9981c02c-4aa2-4b40-97ac-3beebf546261,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276773
3276774,ASU,Plants,,PreservedSpecimen,325945bc-9122-40f4-84a3-b1de3ad682f7,ASU0069063,47800,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,"L. R. Landrum",2012,,,,,,"R. J. Barr","R. Wiedhopf",66-102,1966-09-02,1966,9,2,245,,,,,,,,,,,,fruit,,0,,,,,USA,Arizona,Navajo,,"15 miles north of Showlow along AZ 77.",,0,,34.43,-110.09,,200,,,,"est. from locality data",,,1760,,,,,,,,Roisan,"2018-03-08 11:13:18",,1,urn:uuid:325945bc-9122-40f4-84a3-b1de3ad682f7,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276774
