id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
10286299,ASU,Plants,,PreservedSpecimen,6549bdeb-a16d-4798-8c18-b800ff48e6fe,,,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,"Liz Makings","Aaron Boydston, Walt Fertig",4507,2014-10-08,2014,10,8,281,,"10/8/2014 0:00:00",,"floodplain with dense riparian vegetation",,"infrequent perennial growing in sand and cobble",,,,,"Hymenoclea monogyra, Populus fremontii, Fraxinus velutina, Baccharis sarothroides, Datura wrightii, Stephanomeria pauciflora, Euphorbia pediculifera, E. arizonica, E. setiloba, Amaranthus palmeri, Eriochloa acuminata",,,,,,,,"United States",Arizona,"Maricopa County",,"Tonto National Forest; Mesquite Wash, tributary to Sycamore Creek off Hwy 87",,,,33.730661,-111.514202,,,,,,,,,620,,,,,2024ft,,,,"2018-03-08 11:18:16",,1,urn:uuid:6549bdeb-a16d-4798-8c18-b800ff48e6fe,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10286299
10286343,ASU,Plants,,PreservedSpecimen,f1caca6e-06f4-4f2c-98d6-4d152a1e9430,,,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,"Liz Makings","John and Sue Alcock",4319,2013-11-23,2013,11,23,327,,"11/23/2013 0:00:00",,"bottom of ephemeral drainage; sand, cobble, rock, xeroriparian species; uplands with dead juniper",,"occasional perennial; flowers cream with dark eye spot",,,,,"Quercus turnbinella, Rhus ovata, Eriogonum wrightii, Celtis reticulata, Agave, Opuntia, Baccharis sarothroides, Rhus aromatica",,,,,,,,"United States",Arizona,"Maricopa County",,"Tonto National Forest; Rackensack Canyon, side canyon about 1 mile from FS Rd 24.",,,,33.911138,-111.840253,,,,,,,,,1100,,,,,3620ft,,,,"2018-03-08 11:18:16",,1,urn:uuid:f1caca6e-06f4-4f2c-98d6-4d152a1e9430,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10286343
10299922,ASU,Plants,,PreservedSpecimen,50989f80-d6cf-4a70-bbf9-49322c07d962,ASU0295476,,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,"L.R. Landrum","S. S. Landrum",11895,2013-07-26,2013,7,26,207,,,,"Pinyon-Juniper woodland to grassland.",,"Perennial herb in shade of shrubs and trees.",,,,,"Berberis fremontii, Purshia mexicana, Chamaebatiaria, Rhus aromatica, Pinus edulis, Juniperus osteosperma, Juniperus monosperma",,,0,,,,,USA,Arizona,Coconino,,"Along Old Canyon Road between Walnut Canyon entrance and Cosinino (Exit 207 of Hwy 40).",,0,,35.18194,-111.4821,,100,,,,,,,2000,,,,,,,en,waltola64,"2018-03-12 20:05:42",,1,urn:uuid:50989f80-d6cf-4a70-bbf9-49322c07d962,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=10299922
12519027,ARIZ,,,PreservedSpecimen,urn:uuid:35b259af-c447-415b-9da3-19de14647760,428105,,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,"Sue Carnahan; Curtis Smith",,1238,2015-07-21,2015,7,21,202,,"21 July 2015","PAPAZ; Branched annual (?) forb, 35 cm; fruiting calyx inflated; flowers yellow with brown spots at center","S-facing rocky slope in mesquite grassland",,,,,,,"Prosopis velutina, Eragrostis lehmanniana, Bouteloua gracilis, Fouquieria splendens, Mimosa dysocarpa, Eysenhardtia orthocarpa, Plumbago scandens, Ericameria laricifolia, Hilaria mutica, Tecoma stans",,,,,,,,"United States",Arizona,"Santa Cruz",,"Salero Ranch: Unit 1, Poorwill Canyon Ct, ~8.5mi E of Tubac",,,,31.61004,-110.90783,WGS84,,,,,,,,1308,,,,,4291ft,,,,"2016-11-07 13:34:43",338823,2,urn:uuid:a172c250-9371-46bf-b2a6-d78ce36efc2d,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=12519027
14589756,ASU,Plants,,PreservedSpecimen,cfa4b74d-2a10-44b8-b1b0-34c6a576317c,ASU0298465,,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,"L. R. Landrum","Daryl Lafferty",12212,2016-09-01,2016,9,1,245,,,,"Chaparral to desert grassland.",,"Perennial herb; hairs branched.",,,,,"Agave chrysantha, Nolina microcarpa, Opuntia engelmannii, Gutierrezia sarothrae, Quercus turbinella, Krameria erecta, Acacia angustissima, Artemisia ludoviciana",Flowering,,,,,,,USA,Arizona,Maricopa,,"Tonto National Forest, Humboldt Mountain",,0,,33.981033,-111.793906,,,,,,,,,1540,,,,,,,,waltola64,"2018-02-18 22:21:02",,1,urn:uuid:cfa4b74d-2a10-44b8-b1b0-34c6a576317c,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=14589756
14589777,ASU,Plants,,PreservedSpecimen,b5812c30-ea8a-469a-b842-0d30113ed43e,ASU0298486,,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,"L. R. Landrum",,12203,2016-08-10,2016,8,10,223,,,,"Chaparral to Pinyon-Juniper on rocky slope",,"Perennial herb; flowers yellow with dark center.",,,,,"Pinus edulis, Juniperus deppeana, Purshia stansburyana, Rhus aromatica, Cercocarpus montanus, Bouteloua curtipendula, Quercus turbinella",,,,,,,,USA,Arizona,Yavapai,,"Prescott, Hwy 69 at La Quinta Inn, hill behind Inn.",,0,,34.5492,-112.384,,40,,,,,,,1665,,,,,,,,waltola64,"2018-03-04 21:59:47",,1,urn:uuid:b5812c30-ea8a-469a-b842-0d30113ed43e,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=14589777
15366669,ASU,Plants,,PreservedSpecimen,034c5c5c-c565-4b2a-a6ee-8c0b8365894f,,,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,"Frankie S. Coburn","Bethany Derango, Robert Hastings, Matthew Christensen and Alecio Lopez.",2209,2014-09-30,2014,9,30,273,,30-Sep-14,,"Top of mountain and rock outcrop in rhyolite rock and gravelly soil",,"Uncommon perennial",,,,,"Ericameria laricifolia, Acacia constricta, Eysenhardtia orthocarpa, Mimosa aculeaticarpa, Aloysia wrightii, Rhus microphylla, Opuntia santa-rita, Cylindropuntia spinosior, Dasylirion wheeleri, Fouquieria splendens, Leptochloa dubia, Eragrostis lehmanniana, Bouteloua curtipendula, Bouteloua eriopoda, Acourtia wrightii, Apodanthera undulata, Aristida ternipes, Astrolepis windhamii, Cheilanthes lindheimeri, Calliandra humilis, Celtis pallida, Commelina dianthifolia, Commicarpus scandens, Digitaria californica, Eragrostis cilianensis, Fendlera rupicola, Jatropha macrorhiza, Morus microphylla, Muhlenbergia porteri, Prosopis velutina, Sapindus saponaria, Setaria leucopila, Solanum elaeagnifolium, Sphaeralcea laxa, Tragia nepetifolia, Verbesina rothrockii, Yucca baccata.",,,,,,,,"United States",Arizona,Cochise,,"Leslie Canyon National Wildlife Refuge; center of refuge on steep hill north of Indian Wash and ca. 600 m north of Leslie Creek.",,,,31.601017,-109.522583,,,"31§ 36.061m N; 109§ 31.355m W",,,,,,1560,,,,,5132,,,,"2018-03-08 11:18:16",,1,urn:uuid:034c5c5c-c565-4b2a-a6ee-8c0b8365894f,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=15366669
15815564,ASU,Plants,,PreservedSpecimen,9553eaab-fa12-4ebf-a944-af4164d09c2c,ASU0299784,,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,"Walter Fertig","Steve Buckley, Sue Carnahan, Carrianne Campbell, & 2015 Sky Islands Bioblitz",30961,2015-08-30,,,,,,,,"Grassland on rocky E-facing slope and summit on volcanic and limestone bedrock. Community of Aristida ternipes, Bromus curtipendula, Elionurus, Bouteloua rothrockii, Nolina microcarpa, Yucca, and Agave. Site burned in 2011.",,"Pubescence retrorse, neither forked nor glandular. Specimen does not fit named varieties.",,,,,,"Flowering & Fruiting",,,,,,,USA,Arizona,Cochise,,"Chiricahua Mountains, Texas Canyon, south tributary of Pine Gulch, 2.2 miles N of summit of Limestone Mountain. T20S R30E S7 SE4 NW4 SW4",,0,,31.702359,-109.323395,WGS84,,"UTM 12 658884E 3508667N NAD83",Fertig,,,,,1692,,,,,5550ft,,,waltola64,"2018-02-18 23:16:11",,1,urn:uuid:9553eaab-fa12-4ebf-a944-af4164d09c2c,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=15815564
15875434,ARIZ,,,PreservedSpecimen,urn:uuid:b2be4cc1-9508-40e0-a2ad-c137eb79befd,431444,,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,"Sue Carnahan; T.R. Van Devender, A.L. Reina-G., G. Ferguson, S. Hale, F. Reichenbacher, C. Smith",,1860,2016-08-16,2016,8,16,229,,"16 August 2016","MDE (Madrean Discovery Expedition); duplicates to ARIZ, USON.; Perennial forb; herbage glandular, leaves toothed; flowers pale yellow with dark center.","N-facing slope in pine-oak woodland.; Decomposed granite.",,,,,,,"Quercus viminea, Pinus, Arbutus, Arctostaphylos pungens, Ceanothus, Trichostema arizonicum, Myriopteris, Aristida.",,,,,,,,Mexico,Sonora,Fronteras,,"Sierra Buenos Aires, ridge between Arroyo Santa Gertrudis and upper Arroyo San Vicente; 53 km ESE (by air) of Cananea.",,,,30.73148,-109.82452,WGS84,,,,,,,,1801,,,,,"5909 ft",,,,"2017-07-18 15:20:15",346844,2,urn:uuid:fee87ad9-0c81-4cee-8545-3242ca0ab3b9,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=15875434
17029124,ASU,Plants,,PreservedSpecimen,b11df7a4-9837-40fc-ab26-62bf33027d6d,,,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,"Liz Makings","Andrew Johnston, Alison Willis, Walter Fertig, Lee Hughes",5232,2017-06-20,2017,6,20,171,,"6/20/2017 0:00:00",,"gravelly flats of burned area with dead juniper and abundant cheat grass",,,,,,,"Juniperus osteosperma, Artemisia tridentata, Elymus lanceolatus, Cylindropuntia whipplei, Cirsium neomexicanum, Dieteria canescens, Bromus tectorum, Senecio flaccidus, Argemone minuta, Gutierrezia",,,,,,,,"United States",Arizona,"Mohave County",,"Colorado Plateau/Arizona Strip: Grand Canyon Parashant National Monument; Upper Jump Canyon along BLM Road 1032, 1.7 miles east of intersection of BLM Road 1034",,,,36.60905,-113.657,,,,,,,,,1500,,,,,4924ft,,,,"2018-03-08 11:18:16",,1,urn:uuid:b11df7a4-9837-40fc-ab26-62bf33027d6d,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=17029124
17029163,ASU,Plants,,PreservedSpecimen,0cba5087-be80-4040-9cd5-213c0bc60a09,,,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,"Liz Makings","Andrew Johnston, Alison Willis, Walter Fertig",5321,2017-06-22,2017,6,22,173,,"6/22/2017 0:00:00",,"uplands: scattered juniper-pine canyon below: Emory oak-New Mexico locust co-dominant with Apache plume",,,,,,,"Chamaebatiaria, Perityle tenella, Holodiscus dumosus, Eriogonum heermanii, Fallugia paradoxa, Ptelea trifoliata, Quercus emoryi, Robinia neomexicana, Pinus monophylla, Perityle, Ephedra viridis, Ericameria nauseosa juncea, Opuntia, Agave utahensis, Petrophytum, Artemisia tridentata, Juniperus osteosperma",,,,,,,,"United States",Arizona,"Mohave County",,"Colorado Plateau/Arizona Strip: Grand Canyon Parashant National Monument; mid Pigeon Canyon off BLM Road 1002",,,,36.28293,-113.64365,,,,,,,,,1550,,,,,5100ft,,,,"2018-03-08 11:18:16",,1,urn:uuid:0cba5087-be80-4040-9cd5-213c0bc60a09,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=17029163
17029224,ASU,Plants,,PreservedSpecimen,37e73f7a-1e6e-4356-bbd6-c28767a723fb,,,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,"Liz Makings","Andrew Johnston, Alison Willis, Walter Fertig",5305,2017-06-22,2017,6,22,173,,"6/22/2017 0:00:00",,"growing in disturbed roadside soils",,,,,,,"Artemisia tridentata, Juniperus osteosperma, Gutierrezia, Fallugia, Eriogonum, Physalis hederifolia",,,,,,,,"United States",Arizona,"Mohave County",,"Colorado Plateau/Arizona Strip: Grand Canyon Parashant National Monument; off BLM Road 1002, just west of Pigeon Canyon, 4.3 miles east of intersection with BLM Road 1012",,,,36.29676,-113.66812,,,,,,,,,1500,,,,,4918ft,,,,"2018-03-08 11:18:16",,1,urn:uuid:37e73f7a-1e6e-4356-bbd6-c28767a723fb,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=17029224
19219262,ASU,Plants,,PreservedSpecimen,29ea7baf-8fbf-4b66-970c-a2d5d2e35c5a,,,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis hederifolia",198,"A. Gray",Physalis,hederifolia,,,,,,,,,,"L. R. Landrum",,12256,2017-05-19,2017,5,19,139,,,,"Perennial herb.",,,,,,,"Quercus turbinella",,,,,,,,USA,Arizona,Maricopa,,"Tonto National Forest, Seven Springs picnic/old camp ground, along trail",,,,33.966323,-111.862839,,100,,,,,,,1021,,,,,"3350 ft",,,Landrum,"2018-03-26 17:50:05",,1,urn:uuid:29ea7baf-8fbf-4b66-970c-a2d5d2e35c5a,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=19219262
672196,ASU,Plants,,PreservedSpecimen,ff634fe4-3e5b-4533-9220-76360330776e,,200919,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis crassifolia",3886,Benth.,Physalis,crassifolia,,,,,,,,,,"Charlotte M. Christy",,1230,1993-03-06,1993,3,6,65,,,,,,"flowers yellow",,,,"flowers yellow","Sonoran Desert Scrub",flowers,,0,,,,,USA,ARIZONA,Maricopa,,"Gila Bend Mountains; Hills ca. 0.5 mi south of west end of Yellow Medicine Butte",,0,,33.4872,-112.254,,,,,,"GEOLocate_032105; High precision","not reviewed",,366,,,,,1200ft,,,,"2018-03-08 11:18:16",39853,1,urn:uuid:ff634fe4-3e5b-4533-9220-76360330776e,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=672196
672198,ASU,Plants,,PreservedSpecimen,f504b080-a3ec-4570-ad9c-74bc3231f288,,200915,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis crassifolia",3886,Benth.,Physalis,crassifolia,,,,,,,,,,"Charlotte M. Christy",,1478,1993-05-07,1993,5,7,127,,,,,,"flowers yellow",,,,"flowers yellow","Larrea, Encelia",flowers,,0,,,,,USA,ARIZONA,"Mohave County",,"Black Mountains; ca. 2 mi south & 0.5 mi east Oatman; ca. N-facing slopes, rocky to scree",,0,,35.000614,-114.393966,,1000,,,,"GEOLocate_032105; High precision","not reviewed",,762,,,,,2500ft,,,,"2018-03-08 11:18:16",39855,1,urn:uuid:f504b080-a3ec-4570-ad9c-74bc3231f288,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=672198
705355,ASU,Plants,,PreservedSpecimen,a61ef978-4517-49c3-9d2e-631a8166fe7b,,221760,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis crassifolia",3886,Benth.,Physalis,crassifolia,,,,,,,,,,"Marc A. Baker","Jim Tress",8061,1990-09-18,1990,9,18,261,,,,"Dry wash",,,,,,,"Acacia greggii, Cercidium microphyllum, Ambrosia ambrosioides, Baccharis sarothrodes...","flowers & fruit",,0,,,,,USA,Arizona,"Pinal County",,"Granite Mountain",,0,,33.1555,-111.056,,700,"TRS: T3S R13E S19",,,"TRS data - 16 Nov 05",,,707,,,,,2320ft,,,Roisan,"2018-03-08 11:18:16",73670,1,urn:uuid:a61ef978-4517-49c3-9d2e-631a8166fe7b,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=705355
705356,ASU,Plants,,PreservedSpecimen,6be0b223-d3e8-4caa-af35-acc5ba2cb42a,,129912,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis crassifolia",3886,Benth.,Physalis,crassifolia,,,"Mahinda Martinez, 1993",,,,,,,"M. Butterwick","T. F. Daniel",2664,1983-03-12,1983,3,12,71,,,,"Granitic hills and flats",,"Perennial herb; corolla yellowish; infrequent",,,,"Perennial herb; corolla yellowish; infrequent","Carnegiea, Opuntia, Fouquieria, Ambrosia, Hyptis, Encelia","flowers & fruit",,0,,,,,USA,Arizona,"Pima County",,"Cabeza Prieta Game Range; along El Camino Diablo; 7.6 miles east of Papago Well; granitic hills and flats just south of Sheep Mountains at north end of Agua Dulce Mountains",,0,,32.02523,-113.2363,,10000,,Landrum,,"georef batch tool 2012-11-09","reviewed - high confidence",,305,457,,,,1000-1500ft,,,Roisan,"2018-03-08 11:18:16",73671,1,urn:uuid:6be0b223-d3e8-4caa-af35-acc5ba2cb42a,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=705356
705360,ASU,Plants,,PreservedSpecimen,cfec9c4d-4799-4305-b702-f2c732db6a19,,163430,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis crassifolia",3886,Benth.,Physalis,crassifolia,,,"Mahinda Martinez, 1993",,,,,,,"Harry Tate",,1002,1967-06-15,1967,6,15,166,,,,,,,,,,,,flowers,,0,,,,,USA,Arizona,Maricopa,,"McDowell Mountains; 12.8 miles east of Scottsdale Road on Shea Boulevard",,0,,33.686,-111.739,,,,,,"est. from locality data",,,,,,,,,,,Roisan,"2018-03-08 11:18:16",73675,1,urn:uuid:cfec9c4d-4799-4305-b702-f2c732db6a19,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=705360
705363,ASU,Plants,,PreservedSpecimen,2a683e9d-481f-4ed3-a8e7-64951f6cf18f,,85682,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis crassifolia",3886,Benth.,Physalis,crassifolia,,,"Mahinda Martinez, 1993",,,,,,,"E. L. Smith",,S-108,1976-02-26,1976,2,26,57,,,,,,,,,,,,flowers,,0,,,,,USA,Arizona,Maricopa,,"Sierra Estrella Mountains; 0.6 miles southwest of Butterfly Mountain",,0,,33.229,-112.203,,700,"TRS: T2S R1E S26",,,"TRS data - 16 Nov 05",,,732,,,,,2400ft,,,Roisan,"2018-03-08 11:18:16",73678,1,urn:uuid:2a683e9d-481f-4ed3-a8e7-64951f6cf18f,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=705363
705382,ASU,Plants,,PreservedSpecimen,82d18da3-338e-4561-881b-dd280d5d1a10,,24703,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis crassifolia",3886,Benth.,Physalis,crassifolia,,,"Mahinda Martinez, 1993",,,,,,,"David J. Keil",,3172,1968-03-30,1968,3,30,90,,,,"Steep, rocky hillsides around small seeping stream",,,,,,,,"flowers & fruit",,0,,,,,USA,Arizona,Maricopa,,"Around old quarry site; 3.1 miles WNW of Canal Service Road-Greenway Road junction; White Tank Mountains Regional Park",,0,,33.5965,-112.557,,,,,,"est. from locality data",,,488,549,,,,1600-1800ft,,,Roisan,"2018-03-08 11:18:16",73697,1,urn:uuid:82d18da3-338e-4561-881b-dd280d5d1a10,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=705382
705458,ASU,Plants,,PreservedSpecimen,e9cf6a4e-36cc-4078-b53f-672e8d27f4e3,,74322,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis crassifolia",3886,Benth.,Physalis,crassifolia,,,"Mahinda Martinez, 1993",,,,,,,"David J. Keil",,793,1966-11-25,1966,11,25,329,,,,"Cercidium-Franseria desert",,,,,,,"Cercidium, Franseria",flowers,,0,,,,,USA,Arizona,Maricopa,,"Usery Mountain Regional Park",,0,,33.4992,-111.641,,,,,,"GEOLocate_032105; Low precision","not reviewed",,,,,,,,,,,"2018-03-08 11:18:16",73774,1,urn:uuid:e9cf6a4e-36cc-4078-b53f-672e8d27f4e3,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=705458
705459,ASU,Plants,,PreservedSpecimen,d2ebcc37-4b21-49d5-8794-266a451b0c47,,74329,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis crassifolia",3886,Benth.,Physalis,crassifolia,,,"Mahinda Martinez, 1993",,,,,,,"D. J. Pinkava",,2067,1965-04-16,1965,4,16,106,,,,Desert,,,,,,,,"flowers & fruit",,0,,,,,USA,Arizona,"Yuma County",,"Palm Canyon",,0,,33.3594,-114.106,,,,,,"GEOLocate_032105; Low precision","not reviewed",,,,,,,,,,Roisan,"2018-03-08 11:18:16",73775,1,urn:uuid:d2ebcc37-4b21-49d5-8794-266a451b0c47,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=705459
705464,ASU,Plants,,PreservedSpecimen,89189426-a0d8-4336-8c00-a457095daea8,,86148,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis crassifolia",3886,Benth.,Physalis,crassifolia,,,"Mahinda Martinez, 1993",,,,,,,"Elinor Lehto","T. Reeves",L-20058,1976-05-19,1976,5,19,140,,,,"Dry wash",,,,,,,,flowers,,0,,,,,USA,Arizona,"Yuma County",,"Kofa Mountains; mouth of Burro Canyon",,0,,33.33,-113.953,,,,,,"GEOLocate_032105; Low precision","not reviewed",,,,,,,,,,Roisan,"2018-03-08 11:18:16",73780,1,urn:uuid:89189426-a0d8-4336-8c00-a457095daea8,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=705464
705484,ASU,Plants,,PreservedSpecimen,bb1e86be-27b5-4a6b-b063-123d053c81af,,90776,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis crassifolia",3886,Benth.,Physalis,crassifolia,,,"Elinor Lehto",,,,,,,"Elinor Lehto","McGill, Dodson",L-20910,1977-02-12,1977,2,12,43,,,,"Large wash in steep-walled canyon",,,,,,,"Prosopis, Acacia greggii, Beloperone, Brickellia","flowers & fruit",,0,,,,,USA,Arizona,"Yuma County",,"Kofa Mountians; King Valley, Yaqui Wash",,0,,33.0209,-113.932,,700,"TRS: T5S R16W S5",,,"TRS data - 16 Nov 05",,,570,,,,,1870ft,,,Roisan,"2018-03-08 11:18:16",73800,1,urn:uuid:bb1e86be-27b5-4a6b-b063-123d053c81af,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=705484
705509,ASU,Plants,,PreservedSpecimen,760c2967-cda1-4a4a-a36e-0d40a75eda55,,174941,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis crassifolia",3886,Benth.,Physalis,crassifolia,,,"Mahinda Martinez, 1993",,,,,,,"Marc A. Baker","Chris Cutler",8002,1990-09-07,1990,9,7,250,,,,"Granite hillside",,"Petals pale yellow, reflexed; leaves dark green",,,,"Petals pale yellow, reflexed; leaves dark green","Eriogonum fasciculatum, Simmondsia chinensis, Carnegiea gigantea, Opuntia bigleovii...",,,0,,,,,USA,Arizona,"Pinal County",,"N of Kearny, AZ; 3k southeast of Granite Mountain",,0,,33.1411,-110.988,,700,"TRS: T3S R13E S26",,,"TRS data - 16 Nov 05",,,786,,,,,2580ft,,,Roisan,"2018-03-08 11:09:23",73825,1,urn:uuid:760c2967-cda1-4a4a-a36e-0d40a75eda55,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=705509
855185,ARIZ,,,PreservedSpecimen,urn:uuid:45466bc6-e82b-4a22-9124-d7446c907533,309428,"CORO 1488",Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis crassifolia",3886,Benth.,Physalis,crassifolia,,,"Janet R. Sullivan",1995-10-01,,,,,,"Steven P. McLaughlin; J. E. Bowers",,6814,1992-09-06,1992,9,6,250,,"September,6,1992",,"Burned mesa in emoryi oak woodland",,,,,,,"Eupatorium herbaceum, Yucca schottii",,,,,,,,"United States",Arizona,"Cochise County",,"Coronado National Memorial; Along Joes Canyon trail",,,,31.3439,-110.2822,,5000,"T24S R20E S14 14 NE1/4",,,,,,1889,,,,,"6200 ft.",,,,"2013-11-07 11:43:44",50928,2,urn:uuid:08f5b3a4-16f4-44fe-9920-f8f6b9557d96,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=855185
855232,ARIZ,,,PreservedSpecimen,urn:uuid:235812cc-46f2-4e1b-bc8a-2241b397c9e7,370908,,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis crassifolia",3886,Benth.,Physalis,crassifolia,,,"Patricia A. West",2001-05-24,,,,,,"Patricia A. West",,705,2001-05-24,2001,5,24,144,,"May,24,2001","Forb 542",,,,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Saguaro National Park. Rincon Mountain District.; Rincon Creek.",,,,32.1354,-110.6008,,5000,,,,,,,,,,,,,,,,"2013-11-07 11:43:44",95616,2,urn:uuid:a5c1d316-1f1d-48d7-a016-09d47b0a9bb7,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=855232
855233,ARIZ,,,PreservedSpecimen,urn:uuid:09b8ca42-7306-468c-8834-8823ca6f16e8,367273,,Plantae,Magnoliophyta,,Solanales,Solanaceae,"Physalis crassifolia",3886,Benth.,Physalis,crassifolia,,,"R. S. Felger",1966-08-02,,,,,,"R. S. Felger; Ike Russell",,14651,1966-08-02,1966,8,2,214,,"August,2,1966","Dups sent to: ASU, CAS, TEX, USON","Low sand dunes and flats near sea",,,,,,,"Suaeda moquinii, Opuntia fulgida, Lophocereus schottii, Maytenus phyllanthoides, Fouquieria diguettii, Allenrolfea occidentalis, Stenocereus thurberi, S. alamosensis",,,,,,,,Mexico,Sonora,"Guaymas Municipio",,"Yasícuri, small rocky peak (cerro) at end of sandy peninsula, west of Cochori",,,,,,,,,,,,,,,,,,,,,,,"2013-11-07 11:43:44",130671,2,urn:uuid:a8329034-4daf-4b61-b209-ea07a4cc35a0,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=855233
